user_id,signup_date,first_active_month,last_active_month,active_months,lifecycle_months,activity_frequency_pct
U029317,2024-01-13,2024-02-01,2026-07-01,22,30,73.33333333333333
U025790,2024-01-13,2024-01-01,2026-07-01,22,31,70.96774193548387
U011587,2024-01-13,2024-02-01,2026-07-01,27,30,90.0
U004969,2024-01-13,2024-02-01,2026-07-01,25,30,83.33333333333334
U002641,2024-01-13,2024-02-01,2026-07-01,24,30,80.0
U026541,2024-01-13,2024-03-01,2026-07-01,22,29,75.86206896551724
U012043,2024-01-13,2024-02-01,2026-07-01,21,30,70.0
U006930,2024-01-13,2024-02-01,2026-07-01,24,30,80.0
U014732,2024-01-13,2024-01-01,2026-07-01,27,31,87.09677419354838
U022623,2024-01-13,2024-03-01,2026-07-01,26,29,89.65517241379311
U000063,2024-01-13,2024-02-01,2026-07-01,20,30,66.66666666666666
U023565,2024-01-13,2024-01-01,2026-07-01,27,31,87.09677419354838
U011385,2024-01-13,2024-02-01,2026-07-01,23,30,76.66666666666667
U019198,2024-01-13,2024-01-01,2026-07-01,26,31,83.87096774193549
U014195,2024-01-13,2024-02-01,2026-07-01,25,30,83.33333333333334
U026607,2024-01-13,2024-04-01,2026-07-01,16,28,57.14285714285714
U010225,2024-01-13,2024-01-01,2026-07-01,20,31,64.51612903225806
U023107,2024-01-14,2024-02-01,2026-07-01,20,30,66.66666666666666
U015775,2024-01-14,2024-02-01,2026-07-01,21,30,70.0
U025121,2024-01-14,2024-03-01,2026-07-01,23,29,79.3103448275862
U018186,2024-01-14,2024-01-01,2026-07-01,25,31,80.64516129032258
U018079,2024-01-14,2024-02-01,2026-07-01,23,30,76.66666666666667
U013264,2024-01-14,2024-02-01,2026-07-01,28,30,93.33333333333333
U017115,2024-01-14,2024-02-01,2026-07-01,25,30,83.33333333333334
U006841,2024-01-14,2024-03-01,2026-07-01,22,29,75.86206896551724
U002465,2024-01-14,2024-01-01,2026-07-01,27,31,87.09677419354838
U015810,2024-01-14,2024-02-01,2026-07-01,22,30,73.33333333333333
U008212,2024-01-14,2024-01-01,2026-07-01,23,31,74.19354838709677
U004406,2024-01-14,2024-01-01,2026-07-01,27,31,87.09677419354838
U017392,2024-01-14,2024-01-01,2026-07-01,25,31,80.64516129032258
U008324,2024-01-14,2024-03-01,2026-07-01,26,29,89.65517241379311
U024280,2024-01-14,2024-02-01,2026-07-01,22,30,73.33333333333333
U009051,2024-01-14,2024-03-01,2026-07-01,21,29,72.41379310344827
U019974,2024-01-14,2024-03-01,2026-07-01,16,29,55.172413793103445
U010189,2024-01-14,2024-02-01,2026-07-01,24,30,80.0
U027841,2024-01-14,2024-02-01,2026-07-01,24,30,80.0
U000565,2024-01-14,2024-01-01,2026-07-01,22,31,70.96774193548387
U011963,2024-01-14,2024-01-01,2026-07-01,26,31,83.87096774193549
U008668,2024-01-14,2024-03-01,2026-07-01,21,29,72.41379310344827
U020553,2024-01-14,2024-02-01,2026-07-01,23,30,76.66666666666667
U014347,2024-01-14,2024-03-01,2026-07-01,20,29,68.96551724137932
U004927,2024-01-14,2024-03-01,2026-07-01,19,29,65.51724137931035
U005293,2024-01-14,2024-03-01,2026-07-01,24,29,82.75862068965517
U000006,2024-01-14,2024-01-01,2026-07-01,26,31,83.87096774193549
U000612,2024-01-14,2024-04-01,2026-07-01,19,28,67.85714285714286
U025850,2024-01-15,2024-01-01,2026-07-01,21,31,67.74193548387096
U000732,2024-01-15,2024-01-01,2026-07-01,25,31,80.64516129032258
U027062,2024-01-15,2024-01-01,2026-07-01,24,31,77.41935483870968
U013608,2024-01-15,2024-03-01,2026-07-01,20,29,68.96551724137932
U007884,2024-01-15,2024-05-01,2026-07-01,18,27,66.66666666666666
U029344,2024-01-15,2024-01-01,2026-07-01,27,31,87.09677419354838
U024771,2024-01-15,2024-01-01,2026-07-01,23,31,74.19354838709677
U018582,2024-01-15,2024-02-01,2026-07-01,24,30,80.0
U011295,2024-01-15,2024-01-01,2026-07-01,23,31,74.19354838709677
U023890,2024-01-15,2024-04-01,2026-07-01,16,28,57.14285714285714
U009683,2024-01-15,2024-02-01,2026-07-01,23,30,76.66666666666667
U022699,2024-01-15,2024-01-01,2026-07-01,23,31,74.19354838709677
U025670,2024-01-15,2024-02-01,2026-07-01,27,30,90.0
U004791,2024-01-15,2024-03-01,2026-07-01,18,29,62.06896551724138
U019448,2024-01-15,2024-01-01,2026-07-01,23,31,74.19354838709677
U012187,2024-01-15,2024-02-01,2026-07-01,27,30,90.0
U006202,2024-01-15,2024-02-01,2026-07-01,22,30,73.33333333333333
U001524,2024-01-15,2024-02-01,2026-07-01,18,30,60.0
U011188,2024-01-15,2024-03-01,2026-07-01,22,29,75.86206896551724
U005736,2024-01-15,2024-02-01,2026-07-01,19,30,63.33333333333333
U018177,2024-01-15,2024-05-01,2026-07-01,16,27,59.25925925925925
U018543,2024-01-15,2024-02-01,2026-07-01,22,30,73.33333333333333
U021247,2024-01-15,2024-02-01,2026-07-01,24,30,80.0
U020135,2024-01-15,2024-03-01,2026-07-01,24,29,82.75862068965517
U001842,2024-01-15,2024-02-01,2026-07-01,22,30,73.33333333333333
U014658,2024-01-15,2024-01-01,2026-07-01,20,31,64.51612903225806
U024096,2024-01-15,2024-01-01,2026-07-01,23,31,74.19354838709677
U007955,2024-01-15,2024-03-01,2026-07-01,25,29,86.20689655172413
U013139,2024-01-15,2024-02-01,2026-07-01,27,30,90.0
U015695,2024-01-15,2024-01-01,2026-07-01,24,31,77.41935483870968
U018325,2024-01-15,2024-02-01,2026-07-01,21,30,70.0
U028489,2024-01-15,2024-03-01,2026-07-01,21,29,72.41379310344827
U025260,2024-01-16,2024-01-01,2026-07-01,22,31,70.96774193548387
U009860,2024-01-16,2024-03-01,2026-07-01,28,29,96.55172413793103
U012245,2024-01-16,2024-02-01,2026-07-01,22,30,73.33333333333333
U027041,2024-01-16,2024-02-01,2026-07-01,21,30,70.0
U028584,2024-01-16,2024-03-01,2026-07-01,22,29,75.86206896551724
U002275,2024-01-16,2024-02-01,2026-07-01,22,30,73.33333333333333
U028937,2024-01-16,2024-02-01,2026-07-01,26,30,86.66666666666667
U017523,2024-01-16,2024-02-01,2026-07-01,23,30,76.66666666666667
U001397,2024-01-16,2024-02-01,2026-07-01,18,30,60.0
U018495,2024-01-16,2024-03-01,2026-07-01,21,29,72.41379310344827
U006025,2024-01-16,2024-01-01,2026-07-01,28,31,90.32258064516128
U008403,2024-01-16,2024-01-01,2026-07-01,25,31,80.64516129032258
U000093,2024-01-16,2024-02-01,2026-07-01,20,30,66.66666666666666
U004501,2024-01-16,2024-01-01,2026-07-01,26,31,83.87096774193549
U015243,2024-01-16,2024-01-01,2026-07-01,21,31,67.74193548387096
U015646,2024-01-16,2024-03-01,2026-07-01,23,29,79.3103448275862
U009579,2024-01-16,2024-02-01,2026-07-01,17,30,56.666666666666664
U011515,2024-01-16,2024-03-01,2026-07-01,16,29,55.172413793103445
U000810,2024-01-16,2024-02-01,2026-07-01,22,30,73.33333333333333
U012042,2024-01-16,2024-02-01,2026-07-01,25,30,83.33333333333334
U028586,2024-01-16,2024-03-01,2026-07-01,24,29,82.75862068965517
U029828,2024-01-16,2024-01-01,2026-07-01,26,31,83.87096774193549
U023371,2024-01-16,2024-01-01,2026-07-01,26,31,83.87096774193549
U003901,2024-01-16,2024-02-01,2026-07-01,24,30,80.0
U008937,2024-01-16,2024-02-01,2026-07-01,21,30,70.0
U025873,2024-01-16,2024-02-01,2026-07-01,21,30,70.0
U028629,2024-01-16,2024-02-01,2026-07-01,20,30,66.66666666666666
U008488,2024-01-17,2024-02-01,2026-07-01,21,30,70.0
U018067,2024-01-17,2024-01-01,2026-07-01,24,31,77.41935483870968
U010207,2024-01-17,2024-02-01,2026-07-01,25,30,83.33333333333334
U013514,2024-01-17,2024-02-01,2026-07-01,20,30,66.66666666666666
U002581,2024-01-17,2024-02-01,2026-07-01,26,30,86.66666666666667
U027183,2024-01-17,2024-02-01,2026-07-01,22,30,73.33333333333333
U023997,2024-01-17,2024-01-01,2026-07-01,19,31,61.29032258064516
U014703,2024-01-17,2024-03-01,2026-07-01,22,29,75.86206896551724
U005829,2024-01-17,2024-04-01,2026-07-01,22,28,78.57142857142857
U016951,2024-01-17,2024-02-01,2026-07-01,26,30,86.66666666666667
U009411,2024-01-17,2024-02-01,2026-07-01,28,30,93.33333333333333
U022723,2024-01-17,2024-02-01,2026-07-01,26,30,86.66666666666667
U014757,2024-01-17,2024-01-01,2026-07-01,25,31,80.64516129032258
U014830,2024-01-17,2024-02-01,2026-07-01,23,30,76.66666666666667
U021906,2024-01-17,2024-01-01,2026-07-01,23,31,74.19354838709677
U010003,2024-01-17,2024-02-01,2026-07-01,22,30,73.33333333333333
U027211,2024-01-17,2024-02-01,2026-07-01,26,30,86.66666666666667
U025625,2024-01-17,2024-03-01,2026-07-01,22,29,75.86206896551724
U021661,2024-01-17,2024-02-01,2026-07-01,21,30,70.0
U003324,2024-01-17,2024-03-01,2026-07-01,24,29,82.75862068965517
U025475,2024-01-17,2024-02-01,2026-07-01,20,30,66.66666666666666
U020927,2024-01-17,2024-03-01,2026-07-01,20,29,68.96551724137932
U008607,2024-01-17,2024-02-01,2026-07-01,24,30,80.0
U001210,2024-01-17,2024-02-01,2026-07-01,21,30,70.0
U028865,2024-01-17,2024-03-01,2026-07-01,28,29,96.55172413793103
U015394,2024-01-17,2024-02-01,2026-07-01,24,30,80.0
U018221,2024-01-17,2024-02-01,2026-07-01,22,30,73.33333333333333
U024923,2024-01-17,2024-01-01,2026-07-01,22,31,70.96774193548387
U005652,2024-01-17,2024-02-01,2026-07-01,19,30,63.33333333333333
U017459,2024-01-17,2024-02-01,2026-07-01,23,30,76.66666666666667
U008102,2024-01-17,2024-01-01,2026-07-01,25,31,80.64516129032258
U018439,2024-01-17,2024-02-01,2026-07-01,15,30,50.0
U013153,2024-01-17,2024-01-01,2026-07-01,22,31,70.96774193548387
U025688,2024-01-18,2024-01-01,2026-07-01,19,31,61.29032258064516
U003781,2024-01-18,2024-02-01,2026-07-01,22,30,73.33333333333333
U012473,2024-01-18,2024-03-01,2026-07-01,20,29,68.96551724137932
U010323,2024-01-18,2024-03-01,2026-07-01,22,29,75.86206896551724
U024836,2024-01-18,2024-03-01,2026-07-01,21,29,72.41379310344827
U025826,2024-01-18,2024-04-01,2026-07-01,18,28,64.28571428571429
U018207,2024-01-18,2024-01-01,2026-07-01,25,31,80.64516129032258
U008519,2024-01-18,2024-03-01,2026-07-01,24,29,82.75862068965517
U022645,2024-01-18,2024-02-01,2026-07-01,23,30,76.66666666666667
U001639,2024-01-18,2024-03-01,2026-07-01,23,29,79.3103448275862
U011899,2024-01-18,2024-03-01,2026-07-01,18,29,62.06896551724138
U014322,2024-01-18,2024-02-01,2026-07-01,25,30,83.33333333333334
U025415,2024-01-18,2024-03-01,2026-07-01,24,29,82.75862068965517
U015972,2024-01-18,2024-02-01,2026-07-01,23,30,76.66666666666667
U012709,2024-01-18,2024-01-01,2026-07-01,24,31,77.41935483870968
U028726,2024-01-18,2024-01-01,2026-07-01,29,31,93.54838709677419
U019769,2024-01-18,2024-03-01,2026-07-01,22,29,75.86206896551724
U016973,2024-01-18,2024-01-01,2026-07-01,25,31,80.64516129032258
U023126,2024-01-18,2024-02-01,2026-07-01,20,30,66.66666666666666
U019105,2024-01-19,2024-02-01,2026-07-01,18,30,60.0
U000742,2024-01-19,2024-02-01,2026-07-01,21,30,70.0
U020228,2024-01-19,2024-03-01,2026-07-01,20,29,68.96551724137932
U025298,2024-01-19,2024-03-01,2026-07-01,18,29,62.06896551724138
U022738,2024-01-19,2024-03-01,2026-07-01,25,29,86.20689655172413
U009255,2024-01-19,2024-02-01,2026-07-01,21,30,70.0
U007720,2024-01-19,2024-02-01,2026-07-01,18,30,60.0
U019917,2024-01-19,2024-02-01,2026-07-01,26,30,86.66666666666667
U006004,2024-01-19,2024-02-01,2026-07-01,17,30,56.666666666666664
U004952,2024-01-19,2024-02-01,2026-07-01,22,30,73.33333333333333
U016353,2024-01-19,2024-02-01,2026-07-01,25,30,83.33333333333334
U005247,2024-01-19,2024-02-01,2026-07-01,21,30,70.0
U021811,2024-01-19,2024-02-01,2026-07-01,17,30,56.666666666666664
U011345,2024-01-19,2024-02-01,2026-07-01,22,30,73.33333333333333
U005202,2024-01-19,2024-02-01,2026-07-01,23,30,76.66666666666667
U008783,2024-01-19,2024-02-01,2026-07-01,22,30,73.33333333333333
U019360,2024-01-19,2024-01-01,2026-07-01,22,31,70.96774193548387
U003815,2024-01-19,2024-03-01,2026-07-01,22,29,75.86206896551724
U011922,2024-01-19,2024-02-01,2026-07-01,27,30,90.0
U013179,2024-01-19,2024-02-01,2026-07-01,22,30,73.33333333333333
U013988,2024-01-19,2024-03-01,2026-07-01,26,29,89.65517241379311
U027415,2024-01-19,2024-01-01,2026-07-01,25,31,80.64516129032258
U022586,2024-01-19,2024-03-01,2026-07-01,21,29,72.41379310344827
U021168,2024-01-19,2024-04-01,2026-07-01,16,28,57.14285714285714
U001853,2024-01-19,2024-04-01,2026-07-01,18,28,64.28571428571429
U021052,2024-01-19,2024-02-01,2026-07-01,23,30,76.66666666666667
U017267,2024-01-20,2024-02-01,2026-07-01,24,30,80.0
U013566,2024-01-20,2024-03-01,2026-07-01,21,29,72.41379310344827
U026836,2024-01-20,2024-03-01,2026-07-01,23,29,79.3103448275862
U002418,2024-01-20,2024-02-01,2026-07-01,22,30,73.33333333333333
U028040,2024-01-20,2024-02-01,2026-07-01,26,30,86.66666666666667
U026614,2024-01-20,2024-02-01,2026-07-01,22,30,73.33333333333333
U001336,2024-01-20,2024-05-01,2026-07-01,18,27,66.66666666666666
U009253,2024-01-20,2024-02-01,2026-07-01,16,30,53.333333333333336
U011986,2024-01-20,2024-02-01,2026-07-01,26,30,86.66666666666667
U004088,2024-01-20,2024-02-01,2026-07-01,25,30,83.33333333333334
U007124,2024-01-20,2024-08-01,2026-07-01,10,24,41.66666666666667
U018238,2024-01-20,2024-03-01,2026-07-01,22,29,75.86206896551724
U029875,2024-01-20,2024-01-01,2026-07-01,25,31,80.64516129032258
U023874,2024-01-20,2024-02-01,2026-07-01,23,30,76.66666666666667
U025633,2024-01-20,2024-01-01,2026-07-01,22,31,70.96774193548387
U019550,2024-01-20,2024-01-01,2026-07-01,28,31,90.32258064516128
U029963,2024-01-20,2024-03-01,2026-07-01,27,29,93.10344827586206
U027912,2024-01-20,2024-02-01,2026-07-01,24,30,80.0
U028996,2024-01-20,2024-03-01,2026-07-01,22,29,75.86206896551724
U019252,2024-01-20,2024-02-01,2026-07-01,24,30,80.0
U006411,2024-01-20,2024-01-01,2026-07-01,22,31,70.96774193548387
U014850,2024-01-20,2024-02-01,2026-07-01,26,30,86.66666666666667
U018248,2024-01-20,2024-02-01,2026-07-01,18,30,60.0
U011098,2024-01-20,2024-02-01,2026-07-01,22,30,73.33333333333333
U006239,2024-01-20,2024-02-01,2026-07-01,24,30,80.0
U018050,2024-01-20,2024-02-01,2026-07-01,24,30,80.0
U021547,2024-01-20,2024-01-01,2026-07-01,24,31,77.41935483870968
U027077,2024-01-20,2024-02-01,2026-07-01,20,30,66.66666666666666
U004526,2024-01-20,2024-02-01,2026-07-01,21,30,70.0
U015751,2024-01-20,2024-04-01,2026-07-01,20,28,71.42857142857143
U012694,2024-01-20,2024-02-01,2026-07-01,24,30,80.0
U021810,2024-01-20,2024-02-01,2026-07-01,23,30,76.66666666666667
U002601,2024-01-20,2024-03-01,2026-07-01,20,29,68.96551724137932
U024021,2024-01-20,2024-02-01,2026-07-01,25,30,83.33333333333334
U000252,2024-01-20,2024-02-01,2026-07-01,26,30,86.66666666666667
U029323,2024-01-20,2024-02-01,2026-07-01,22,30,73.33333333333333
U009360,2024-01-21,2024-02-01,2026-07-01,25,30,83.33333333333334
U026749,2024-01-21,2024-03-01,2026-07-01,25,29,86.20689655172413
U006014,2024-01-21,2024-02-01,2026-07-01,20,30,66.66666666666666
U009838,2024-01-21,2024-04-01,2026-07-01,21,28,75.0
U005178,2024-01-21,2024-03-01,2026-07-01,22,29,75.86206896551724
U029923,2024-01-21,2024-02-01,2026-07-01,20,30,66.66666666666666
U018185,2024-01-21,2024-02-01,2026-07-01,19,30,63.33333333333333
U004981,2024-01-21,2024-04-01,2026-07-01,18,28,64.28571428571429
U025738,2024-01-21,2024-02-01,2026-07-01,23,30,76.66666666666667
U004098,2024-01-21,2024-01-01,2026-07-01,19,31,61.29032258064516
U008025,2024-01-21,2024-02-01,2026-07-01,21,30,70.0
U025741,2024-01-21,2024-02-01,2026-07-01,24,30,80.0
U000155,2024-01-21,2024-01-01,2026-07-01,23,31,74.19354838709677
U027782,2024-01-21,2024-01-01,2026-07-01,22,31,70.96774193548387
U007481,2024-01-21,2024-02-01,2026-07-01,26,30,86.66666666666667
U020844,2024-01-21,2024-02-01,2026-07-01,25,30,83.33333333333334
U024898,2024-01-21,2024-02-01,2026-07-01,23,30,76.66666666666667
U002628,2024-01-21,2024-02-01,2026-07-01,19,30,63.33333333333333
U025218,2024-01-21,2024-01-01,2026-07-01,25,31,80.64516129032258
U019094,2024-01-21,2024-02-01,2026-07-01,23,30,76.66666666666667
U018748,2024-01-21,2024-03-01,2026-07-01,20,29,68.96551724137932
U025858,2024-01-21,2024-06-01,2026-07-01,18,26,69.23076923076923
U013643,2024-01-21,2024-01-01,2026-07-01,23,31,74.19354838709677
U007387,2024-01-21,2024-02-01,2026-07-01,24,30,80.0
U009237,2024-01-21,2024-01-01,2026-07-01,22,31,70.96774193548387
U027884,2024-01-21,2024-04-01,2026-07-01,19,28,67.85714285714286
U017301,2024-01-21,2024-02-01,2026-07-01,21,30,70.0
U011181,2024-01-21,2024-02-01,2026-07-01,21,30,70.0
U015438,2024-01-21,2024-02-01,2026-07-01,27,30,90.0
U001705,2024-01-22,2024-02-01,2026-07-01,24,30,80.0
U004663,2024-01-22,2024-02-01,2026-07-01,24,30,80.0
U023665,2024-01-22,2024-02-01,2026-07-01,20,30,66.66666666666666
U024343,2024-01-22,2024-03-01,2026-07-01,16,29,55.172413793103445
U019205,2024-01-22,2024-02-01,2026-07-01,20,30,66.66666666666666
U009205,2024-01-22,2024-02-01,2026-07-01,24,30,80.0
U017184,2024-01-22,2024-02-01,2026-07-01,23,30,76.66666666666667
U021161,2024-01-22,2024-03-01,2026-07-01,25,29,86.20689655172413
U017341,2024-01-22,2024-02-01,2026-07-01,24,30,80.0
U028068,2024-01-22,2024-03-01,2026-07-01,23,29,79.3103448275862
U008594,2024-01-22,2024-01-01,2026-07-01,23,31,74.19354838709677
U007060,2024-01-22,2024-05-01,2026-07-01,19,27,70.37037037037037
U020965,2024-01-22,2024-01-01,2026-07-01,27,31,87.09677419354838
U008223,2024-01-22,2024-02-01,2026-07-01,27,30,90.0
U012074,2024-01-22,2024-01-01,2026-07-01,22,31,70.96774193548387
U012374,2024-01-22,2024-02-01,2026-07-01,23,30,76.66666666666667
U019627,2024-01-22,2024-02-01,2026-07-01,26,30,86.66666666666667
U028252,2024-01-22,2024-01-01,2026-07-01,25,31,80.64516129032258
U029375,2024-01-22,2024-02-01,2026-07-01,23,30,76.66666666666667
U009790,2024-01-22,2024-03-01,2026-07-01,25,29,86.20689655172413
U011241,2024-01-22,2024-02-01,2026-07-01,26,30,86.66666666666667
U015220,2024-01-22,2024-02-01,2026-07-01,23,30,76.66666666666667
U012680,2024-01-22,2024-02-01,2026-07-01,28,30,93.33333333333333
U012471,2024-01-22,2024-01-01,2026-07-01,24,31,77.41935483870968
U000264,2024-01-22,2024-02-01,2026-07-01,19,30,63.33333333333333
U002009,2024-01-22,2024-01-01,2026-07-01,26,31,83.87096774193549
U009525,2024-01-22,2024-02-01,2026-07-01,24,30,80.0
U022237,2024-01-22,2024-02-01,2026-07-01,19,30,63.33333333333333
U013294,2024-01-22,2024-04-01,2026-07-01,15,28,53.57142857142857
U009184,2024-01-22,2024-02-01,2026-07-01,21,30,70.0
U027939,2024-01-22,2024-02-01,2026-07-01,25,30,83.33333333333334
U022170,2024-01-22,2024-03-01,2026-07-01,22,29,75.86206896551724
U005302,2024-01-22,2024-02-01,2026-07-01,19,30,63.33333333333333
U021495,2024-01-22,2024-02-01,2026-07-01,22,30,73.33333333333333
U018951,2024-01-22,2024-01-01,2026-07-01,23,31,74.19354838709677
U001794,2024-01-22,2024-01-01,2026-07-01,25,31,80.64516129032258
U026042,2024-01-22,2024-02-01,2026-07-01,23,30,76.66666666666667
U009916,2024-01-22,2024-02-01,2026-07-01,21,30,70.0
U002238,2024-01-22,2024-02-01,2026-07-01,18,30,60.0
U021732,2024-01-22,2024-01-01,2026-07-01,22,31,70.96774193548387
U017027,2024-01-22,2024-03-01,2026-07-01,24,29,82.75862068965517
U016146,2024-01-23,2024-02-01,2026-07-01,18,30,60.0
U023660,2024-01-23,2024-02-01,2026-07-01,20,30,66.66666666666666
U023476,2024-01-23,2024-02-01,2026-07-01,27,30,90.0
U016061,2024-01-23,2024-01-01,2026-07-01,24,31,77.41935483870968
U000267,2024-01-23,2024-02-01,2026-07-01,23,30,76.66666666666667
U017640,2024-01-23,2024-02-01,2026-07-01,26,30,86.66666666666667
U006505,2024-01-23,2024-02-01,2026-07-01,22,30,73.33333333333333
U020683,2024-01-23,2024-02-01,2026-07-01,22,30,73.33333333333333
U024961,2024-01-23,2024-02-01,2026-07-01,28,30,93.33333333333333
U006234,2024-01-23,2024-01-01,2026-07-01,27,31,87.09677419354838
U001212,2024-01-23,2024-02-01,2026-07-01,25,30,83.33333333333334
U008320,2024-01-23,2024-02-01,2026-07-01,22,30,73.33333333333333
U029992,2024-01-23,2024-02-01,2026-07-01,24,30,80.0
U003669,2024-01-23,2024-02-01,2026-07-01,24,30,80.0
U023628,2024-01-23,2024-02-01,2026-07-01,25,30,83.33333333333334
U008514,2024-01-23,2024-02-01,2026-07-01,25,30,83.33333333333334
U025690,2024-01-23,2024-02-01,2026-07-01,25,30,83.33333333333334
U029389,2024-01-23,2024-02-01,2026-07-01,18,30,60.0
U001847,2024-01-23,2024-03-01,2026-07-01,21,29,72.41379310344827
U016838,2024-01-23,2024-02-01,2026-07-01,26,30,86.66666666666667
U004553,2024-01-23,2024-02-01,2026-07-01,26,30,86.66666666666667
U008851,2024-01-23,2024-02-01,2026-07-01,23,30,76.66666666666667
U002420,2024-01-23,2024-01-01,2026-07-01,23,31,74.19354838709677
U008334,2024-01-23,2024-02-01,2026-07-01,22,30,73.33333333333333
U025356,2024-01-23,2024-02-01,2026-07-01,25,30,83.33333333333334
U019771,2024-01-23,2024-03-01,2026-07-01,18,29,62.06896551724138
U025397,2024-01-23,2024-02-01,2026-07-01,25,30,83.33333333333334
U002162,2024-01-23,2024-02-01,2026-07-01,24,30,80.0
U029568,2024-01-23,2024-02-01,2026-07-01,24,30,80.0
U018059,2024-01-23,2024-02-01,2026-07-01,21,30,70.0
U008423,2024-01-23,2024-02-01,2026-07-01,26,30,86.66666666666667
U029600,2024-01-23,2024-02-01,2026-07-01,27,30,90.0
U012873,2024-01-23,2024-01-01,2026-07-01,26,31,83.87096774193549
U026112,2024-01-24,2024-03-01,2026-07-01,23,29,79.3103448275862
U002686,2024-01-24,2024-01-01,2026-07-01,27,31,87.09677419354838
U007384,2024-01-24,2024-02-01,2026-07-01,17,30,56.666666666666664
U022027,2024-01-24,2024-02-01,2026-07-01,26,30,86.66666666666667
U011002,2024-01-24,2024-02-01,2026-07-01,22,30,73.33333333333333
U020348,2024-01-24,2024-02-01,2026-07-01,25,30,83.33333333333334
U001333,2024-01-24,2024-04-01,2026-07-01,23,28,82.14285714285714
U024039,2024-01-24,2024-03-01,2026-07-01,21,29,72.41379310344827
U028392,2024-01-24,2024-03-01,2026-07-01,22,29,75.86206896551724
U005573,2024-01-24,2024-03-01,2026-07-01,19,29,65.51724137931035
U007224,2024-01-24,2024-03-01,2026-07-01,22,29,75.86206896551724
U008987,2024-01-24,2024-02-01,2026-07-01,23,30,76.66666666666667
