user_id,Authentication,Billing,Collaboration,File Management,Onboarding,Project Management,Reporting,Support,Task Management
U000633,13,2,5,3,4,12,0,1,24
U000634,14,5,4,2,0,3,1,0,18
U000635,7,2,5,3,3,3,1,1,16
U000636,12,1,8,2,4,3,3,3,16
U000637,15,2,3,4,1,9,2,0,29
U000638,15,2,0,5,0,6,1,3,17
U000639,12,0,3,1,0,8,0,0,14
U000640,9,1,5,5,0,2,2,1,18
U000641,14,0,2,0,1,7,2,1,11
U000642,20,4,3,3,0,8,1,0,25
U000643,19,4,9,5,0,3,2,0,27
U000644,11,0,1,1,1,5,0,4,17
U000645,4,0,2,5,4,3,0,0,7
U000646,13,0,7,1,0,2,2,1,15
U000647,7,0,3,2,8,1,3,1,16
U000648,13,3,6,2,0,4,0,1,11
U000649,14,3,9,2,0,3,0,1,26
U000650,12,3,2,1,0,4,1,1,14
U000651,9,1,6,2,0,7,0,0,24
U000652,11,1,6,4,1,7,3,0,29
U000653,5,6,9,3,1,2,1,2,18
U000654,12,1,4,2,1,4,1,2,15
U000655,10,1,5,3,0,3,0,2,15
U000656,9,0,7,3,2,5,1,0,23
U000657,18,3,2,1,2,4,1,1,19
U000658,13,4,9,5,2,4,1,2,25
U000659,15,1,6,2,0,8,0,2,19
U000660,25,2,10,1,0,6,0,3,21
U000661,27,4,13,2,0,8,4,3,28
U000662,9,4,3,1,2,4,2,0,17
U000663,8,3,7,5,1,11,0,1,22
U000664,10,4,4,1,6,9,2,0,16
U000665,19,3,6,2,1,7,1,1,20
U000666,16,2,10,2,0,4,3,2,22
U000667,15,1,8,2,0,5,1,1,19
U000668,9,0,5,6,0,3,0,1,12
U000669,9,0,1,2,7,6,0,0,7
U000670,7,1,2,2,0,3,1,0,19
U000671,9,1,6,2,1,4,2,1,20
U000672,16,4,6,5,0,12,1,2,29
U000673,9,1,2,0,3,4,1,1,10
U000674,8,1,7,4,6,9,0,2,20
U000675,15,1,9,1,1,7,1,0,16
U000676,19,3,6,4,1,4,3,2,23
U000677,15,2,10,5,0,3,3,0,26
U000678,12,1,6,4,2,1,0,1,8
U000679,13,1,4,3,1,10,0,1,28
U000680,15,0,8,2,0,3,1,0,14
U000681,12,0,4,1,0,6,2,0,22
U000682,23,3,4,5,0,6,2,1,30
U000683,10,5,5,1,4,3,1,1,10
U000684,11,5,5,0,2,7,0,2,20
U000685,19,10,8,3,0,9,0,1,24
U000686,10,2,1,1,1,3,1,0,25
U000687,8,6,7,3,2,5,0,0,23
U000688,8,0,0,3,0,3,0,0,20
U000689,12,0,3,2,0,2,2,0,16
U000690,8,2,9,5,1,3,1,2,16
U000691,15,0,7,3,0,3,1,0,17
U000692,4,0,1,3,6,3,0,0,4
U000693,12,4,8,2,0,5,0,0,27
U000694,14,3,5,2,1,9,1,2,17
U000695,14,3,3,4,0,3,2,2,14
U000696,11,1,3,2,3,3,0,2,19
U000697,15,0,7,3,0,2,3,0,25
U000698,17,1,9,1,3,6,1,1,17
U000699,13,2,5,4,1,5,0,1,20
U000700,11,1,5,1,2,9,2,3,20
U000701,13,5,6,2,1,5,0,2,18
U000702,9,0,8,4,0,7,3,0,22
U000703,6,0,3,2,1,5,2,1,14
U000704,19,1,7,2,0,6,1,0,13
U000705,18,1,11,2,0,5,2,1,18
U000706,15,3,9,1,0,5,2,2,23
U000707,19,0,3,5,0,4,0,0,17
U000708,8,1,10,0,0,4,0,2,12
U000709,9,1,7,4,2,10,0,2,15
U000710,16,2,7,2,0,6,1,0,16
U000711,19,5,6,1,0,8,1,1,23
U000712,15,5,14,3,0,6,1,2,20
U000713,15,5,5,4,1,13,0,1,22
U000714,12,1,10,2,1,4,1,0,15
U000715,10,2,8,2,1,7,1,1,21
U000716,6,2,3,2,0,3,0,1,13
U000717,10,5,8,4,0,4,0,0,15
U000718,11,3,5,4,1,5,2,1,16
U000719,17,5,5,6,0,10,3,1,21
U000720,9,0,8,2,0,4,0,1,15
U000721,5,0,6,2,1,2,0,1,14
U000722,10,1,4,2,2,2,3,0,14
U000723,11,0,6,6,0,5,1,1,25
U000724,12,1,5,9,4,3,1,2,21
U000725,16,0,4,2,0,3,0,2,22
U000726,17,2,4,2,1,10,2,1,22
U000727,18,4,7,2,0,8,1,2,22
U000728,14,8,5,6,1,3,0,0,18
U000729,9,0,4,2,0,5,1,1,14
U000730,13,3,9,3,6,4,1,0,13
U000731,15,1,8,4,0,1,1,1,25
U000732,18,4,7,4,0,7,0,3,30
U000733,11,0,5,3,0,2,1,3,16
U000734,18,4,3,4,0,5,3,1,30
U000735,8,10,2,2,0,5,2,1,26
U000736,13,0,5,4,0,3,1,0,26
U000737,15,2,7,4,0,5,2,0,25
U000738,8,2,2,2,2,3,2,1,11
U000739,9,0,4,5,0,6,1,2,17
U000740,20,3,7,1,0,4,3,3,22
U000741,11,1,8,8,0,9,2,0,24
U000742,7,2,4,5,0,3,1,0,17
U000743,8,1,3,3,0,2,1,0,19
U000744,12,0,3,0,1,2,0,0,13
U000745,6,2,4,1,1,5,1,3,22
U000746,18,3,5,4,0,6,1,1,30
U000747,11,1,3,0,0,6,0,4,16
U000748,15,0,4,1,0,8,0,1,25
U000749,10,3,7,3,0,7,1,3,15
U000750,10,2,9,1,1,4,1,1,19
U000751,15,3,7,1,1,3,0,2,23
U000752,20,1,6,6,1,9,1,0,27
U000753,13,0,4,2,0,5,1,4,18
U000754,19,6,6,4,0,10,1,0,23
U000755,18,3,6,5,0,5,2,2,18
U000756,11,2,7,2,0,9,0,1,31
U000757,24,2,7,3,1,9,2,0,28
U000758,7,1,6,3,0,6,1,4,18
U000759,8,5,2,4,0,5,3,0,21
U000760,14,3,7,2,1,8,1,0,24
U000761,11,2,7,2,0,1,2,1,14
U000762,11,0,6,2,0,6,1,0,20
U000763,12,3,10,3,3,6,1,1,11
U000764,14,1,3,0,0,3,0,1,19
U000765,6,0,4,0,0,6,0,1,13
U000766,8,2,8,1,0,8,2,0,16
U000767,19,6,7,4,2,8,3,0,22
U000768,14,7,5,3,0,8,1,1,21
U000769,1,1,3,2,2,3,0,0,10
U000770,2,2,4,3,0,2,0,2,15
U000771,13,1,2,4,2,2,0,0,15
U000772,16,1,5,3,1,3,2,0,31
U000773,10,8,5,4,0,4,3,0,35
U000774,9,5,7,3,5,8,2,2,17
U000775,12,2,3,4,0,2,0,0,12
U000776,8,0,7,4,1,6,0,2,16
U000777,8,0,11,3,0,3,0,0,14
U000778,9,4,7,5,1,9,3,1,15
U000779,8,0,7,1,0,3,1,2,17
U000780,9,1,5,6,1,8,0,1,26
U000781,13,2,5,4,1,4,1,1,27
U000782,20,3,3,1,0,9,2,0,30
U000783,14,4,5,2,3,6,1,1,19
U000784,5,1,1,2,0,5,1,0,17
U000785,18,0,3,3,0,7,1,1,17
U000786,24,0,6,2,0,1,2,0,17
U000787,23,2,9,0,1,10,2,1,24
U000788,15,0,7,3,0,7,1,0,10
U000789,16,4,6,5,1,3,0,2,25
U000790,12,1,4,2,0,7,0,3,17
U000791,18,1,4,1,0,6,3,0,29
U000792,12,3,7,0,2,5,1,0,18
U000793,10,9,7,6,0,2,0,0,28
U000794,9,2,7,3,0,4,2,0,20
U000795,15,3,4,4,3,8,1,0,29
U000796,27,2,10,8,0,4,1,1,19
U000797,12,1,5,2,0,3,1,0,14
U000798,8,3,2,2,0,5,1,0,15
U000799,14,3,2,1,1,3,2,0,20
U000800,11,3,3,2,3,7,0,0,22
U000801,14,2,5,2,0,7,3,2,16
U000802,12,4,6,1,0,3,0,1,22
U000803,7,2,8,2,0,4,0,0,19
U000804,14,0,4,1,0,5,1,2,14
U000805,7,5,6,2,7,5,2,1,15
U000806,13,0,5,2,0,9,0,1,10
U000807,14,2,3,7,0,2,1,0,20
U000808,15,4,3,2,1,7,1,0,22
U000809,14,0,8,3,1,5,0,2,11
U000810,17,1,3,4,1,5,2,1,16
U000811,13,0,4,3,1,7,1,2,16
U000812,14,0,5,6,1,2,1,0,13
U000813,8,2,3,1,4,4,1,1,17
U000814,14,0,6,6,0,6,2,1,18
U000815,15,0,6,5,1,7,0,2,24
U000816,11,0,4,4,0,5,0,0,29
U000817,9,0,7,3,1,4,1,0,14
U000818,11,0,5,2,0,5,1,0,29
U000819,7,1,3,1,3,2,0,0,19
U000820,18,3,6,4,0,10,1,2,24
U000821,24,1,9,2,0,2,1,2,21
U000822,8,3,4,2,0,4,1,1,15
U000823,13,0,8,6,0,5,1,2,25
U000824,8,1,7,6,0,6,1,1,25
U000825,17,3,5,3,0,8,2,1,25
U000826,14,2,6,2,0,8,1,2,25
U000827,14,3,9,6,0,14,0,3,28
U000828,7,0,6,1,0,10,0,1,24
U000829,4,0,4,2,0,4,3,0,20
U000830,16,4,3,3,1,7,2,0,19
U000831,15,3,6,1,0,10,1,1,18
U000832,13,1,3,2,0,6,0,1,15
U000833,12,4,11,3,1,11,4,3,28
U000834,12,1,3,1,1,4,2,1,9
U000835,21,2,6,2,0,8,2,0,20
U000836,7,4,4,2,4,4,0,0,13
U000837,12,4,3,2,0,6,2,0,19
U000838,16,0,6,3,5,9,1,0,28
U000839,11,1,2,4,0,7,0,0,15
U000840,8,4,8,0,1,5,2,0,17
U000841,9,0,2,2,2,1,0,1,15
U000842,9,1,5,1,1,6,0,0,19
U000843,9,2,5,4,1,9,2,1,16
U000844,12,1,5,3,0,0,0,0,14
U000845,10,1,8,4,3,8,1,1,20
U000846,23,3,9,2,0,8,0,1,15
U000847,15,0,4,9,0,6,0,1,20
U000848,18,2,3,2,0,9,1,1,21
U000849,21,1,7,6,0,5,3,2,21
U000850,8,1,3,3,5,4,0,0,18
U000851,15,3,3,3,7,1,1,0,22
U000852,12,0,4,1,0,2,1,2,11
U000853,23,2,11,8,0,8,1,2,37
U000854,6,0,5,0,0,3,1,2,14
U000855,8,0,7,3,0,4,5,1,15
U000856,18,0,4,5,0,3,1,4,15
U000857,7,1,4,1,5,8,0,1,17
U000858,13,2,8,2,0,4,1,1,23
U000859,24,5,4,1,0,7,1,2,23
U000860,9,2,9,3,5,5,0,1,14
U000861,17,1,4,3,6,6,0,0,19
U000862,7,1,5,3,1,5,1,1,26
U000863,16,5,8,0,0,6,2,1,12
U000864,12,2,1,2,0,4,1,1,18
U000865,9,2,4,1,3,3,0,0,11
U000866,17,4,5,4,0,8,0,0,21
U000867,14,0,10,2,0,4,0,2,7
U000868,10,3,7,4,0,6,4,0,24
U000869,10,2,1,3,0,3,2,0,18
U000870,6,2,7,1,1,4,0,2,21
U000871,6,1,4,4,0,5,1,0,22
U000872,9,4,4,4,2,6,2,1,14
U000873,13,3,7,8,1,4,1,1,21
U000874,12,3,2,4,0,2,0,3,23
U000875,12,1,9,3,1,10,1,1,16
U000876,9,1,2,1,0,5,0,0,17
U000877,18,4,2,3,0,4,2,2,20
U000878,13,1,4,1,0,7,0,0,11
U000879,14,2,3,1,0,6,1,2,19
U000880,8,2,7,2,1,5,1,0,27
U000881,11,7,7,6,2,4,1,1,20
U000882,6,4,3,3,1,8,0,1,26
U000883,9,2,5,4,0,8,0,1,18
U000884,13,2,9,2,1,9,2,1,23
U000885,12,3,8,2,0,2,0,0,16
U000886,16,11,4,1,0,3,3,3,23
U000887,9,0,2,3,1,7,1,0,12
U000888,14,1,3,4,0,4,2,1,26
U000889,15,4,9,4,2,12,3,2,15
U000890,13,0,8,2,0,7,1,1,15
U000891,13,1,4,1,1,3,1,0,18
U000892,13,4,5,2,1,9,2,0,26
U000893,13,3,6,6,0,5,0,0,26
U000894,10,1,5,4,1,5,0,0,11
U000895,13,2,6,6,0,11,0,1,22
U000896,18,2,5,4,3,4,1,0,25
U000897,18,3,4,2,0,6,1,1,22
U000898,8,0,3,2,0,6,0,3,13
U000899,13,6,6,1,2,8,2,0,11
U000900,22,4,11,5,0,8,1,0,19
U000901,18,3,12,2,0,5,1,2,22
U000902,23,1,7,6,0,5,0,3,25
U000903,15,7,10,3,0,5,0,1,23
U000904,12,0,6,3,5,2,0,0,11
U000905,7,0,3,0,2,4,2,0,9
U000906,22,6,9,9,0,6,1,1,28
U000907,16,0,6,1,0,6,1,0,19
U000908,7,1,6,1,0,3,0,1,24
U000909,6,5,6,2,5,7,0,0,19
U000910,14,2,11,2,0,10,3,2,21
U000911,22,5,5,3,9,3,1,1,25
U000912,10,0,7,4,1,3,1,1,16
U000913,16,0,0,2,0,4,0,0,20
U000914,9,3,8,0,1,5,3,0,30
U000915,18,3,7,6,0,9,1,0,27
U000916,20,2,6,3,0,7,7,0,18
U000917,14,1,5,3,8,2,2,0,14
U000918,11,6,5,8,0,5,1,1,37
U000919,15,1,7,4,0,5,2,0,19
U000920,16,4,3,0,0,8,2,0,19
U000921,11,2,12,3,0,5,3,0,19
U000922,11,2,5,2,0,7,1,2,17
U000923,12,1,5,2,0,4,3,0,15
U000924,12,1,5,5,0,2,2,0,27
U000925,12,2,6,4,1,9,2,1,32
U000926,10,4,8,3,0,10,1,0,32
U000927,11,1,11,0,0,5,3,2,24
U000928,25,4,10,3,0,7,1,0,34
U000929,8,0,6,2,1,1,0,1,17
U000930,11,4,5,2,3,7,1,3,16
U000931,16,4,8,2,5,2,1,0,15
U000932,9,0,10,2,0,4,0,1,25
U000933,8,0,6,3,2,0,0,0,10
U000934,15,0,5,1,2,6,2,1,9
U000935,11,1,8,5,2,5,1,0,15
U000936,6,0,4,1,6,2,2,0,13
U000937,13,2,4,4,0,6,2,0,16
U000938,18,4,6,3,1,7,1,1,19
U000939,20,3,4,3,1,4,1,1,11
U000940,19,2,3,4,1,8,1,0,22
U000941,20,8,7,2,1,5,1,1,21
U000942,12,4,7,3,0,6,0,1,28
U000943,9,0,0,6,0,4,3,4,17
U000944,10,0,9,1,2,5,1,2,17
U000945,13,3,7,1,0,5,2,2,24
U000946,8,0,10,0,0,8,1,1,15
U000947,15,5,7,3,0,6,0,2,29
U000948,14,3,3,1,3,7,2,0,22
U000949,5,1,7,3,0,2,0,2,10
U000950,11,4,11,3,7,4,1,1,16
U000951,11,1,4,4,0,9,0,1,28
U000952,17,4,7,4,2,5,2,2,25
U000953,8,3,4,4,2,8,1,1,18
U000954,11,2,8,5,0,8,1,3,18
U000955,12,3,3,3,0,4,0,2,27
U000956,7,1,2,0,3,4,0,0,11
U000957,13,0,3,2,4,5,0,0,22
U000958,12,5,8,3,0,7,0,1,35
U000959,15,2,6,3,1,4,2,0,17
U000960,17,2,4,2,0,3,0,1,26
U000961,17,4,5,4,1,4,1,0,22
U000962,16,3,7,6,1,9,2,0,21
U000963,11,2,5,1,1,5,0,0,25
U000964,15,0,8,2,2,4,0,0,5
U000965,9,3,6,1,2,9,0,0,16
U000966,14,3,9,4,0,10,1,2,11
U000967,6,0,4,7,0,6,1,1,18
U000968,15,0,5,2,0,9,3,0,23
U000969,5,0,3,4,0,2,1,1,14
U000970,10,3,13,1,0,10,0,2,25
U000971,12,0,4,0,1,5,2,1,12
U000972,7,0,2,1,1,7,0,0,16
U000973,19,2,3,6,0,5,0,1,14
U000974,15,0,5,2,0,6,1,1,17
U000975,9,1,4,1,0,4,1,0,16
U000976,11,4,5,2,1,6,1,0,20
U000977,18,5,4,6,5,2,2,0,11
U000978,7,2,1,2,4,4,1,1,14
U000979,21,2,10,4,0,3,1,0,13
U000980,10,4,4,5,1,4,1,0,9
U000981,5,1,4,2,4,3,2,0,8
U000982,13,4,7,2,0,3,2,2,30
U000983,13,1,4,2,0,8,2,1,14
U000984,12,0,2,2,0,9,2,1,13
U000985,15,4,7,4,1,8,2,0,15
U000986,4,2,1,6,0,4,0,1,15
U000987,25,3,6,5,1,3,2,0,23
U000988,15,5,7,7,1,9,2,1,30
U000989,16,3,6,5,5,8,0,1,23
U000990,11,1,9,2,3,3,0,0,15
U000991,9,1,5,0,0,7,0,1,18
U000992,8,0,3,1,1,8,1,0,25
U000993,17,5,6,3,0,5,1,0,25
U000994,12,1,4,2,0,4,0,1,17
U000995,13,3,7,2,2,4,0,0,13
U000996,15,0,3,1,0,6,2,0,22
U000997,8,0,4,1,3,3,0,0,8
U000998,11,3,7,5,0,13,0,0,24
U000999,23,5,11,1,0,8,1,3,39
U001000,12,0,4,1,4,2,0,0,8
U001001,10,4,6,3,0,9,3,0,20
U001002,13,4,8,5,6,5,1,0,23
U001003,8,0,2,1,6,3,2,1,9
U001004,18,8,7,4,0,14,1,0,23
U001005,12,2,4,2,1,12,1,1,27
U001006,10,2,7,4,0,5,3,1,27
U001007,9,1,6,2,0,6,1,0,10
U001008,13,5,7,3,3,6,3,0,30
U001009,14,1,6,2,0,4,3,2,11
U001010,13,1,6,2,0,6,0,0,21
U001011,11,3,7,3,1,8,2,0,20
U001012,8,0,5,3,0,3,5,0,23
U001013,8,0,3,0,0,6,0,1,15
U001014,10,0,4,2,1,5,1,0,16
U001015,9,1,6,2,0,6,0,0,22
U001016,16,2,2,1,1,6,2,0,23
U001017,16,1,8,3,1,1,2,0,21
U001018,11,4,6,2,0,5,0,1,13
U001019,12,0,2,4,8,4,3,2,23
U001020,15,4,4,2,0,5,0,1,26
U001021,15,4,7,3,1,3,2,0,24
U001022,14,1,4,2,0,7,1,1,22
U001023,12,2,7,2,0,7,1,1,22
U001024,10,4,7,1,3,6,2,1,23
U001025,13,1,6,5,5,4,1,0,24
U001026,18,6,6,2,0,5,2,1,35
U001027,15,3,7,2,1,8,2,0,31
U001028,8,2,8,3,2,9,2,0,22
U001029,14,0,1,3,2,1,0,0,12
U001030,22,1,9,8,4,7,1,1,30
U001031,17,6,6,8,0,7,0,1,21
U001032,15,2,8,1,0,5,1,0,22
U001033,11,6,6,5,1,7,3,1,28
U001034,10,2,2,4,0,7,1,1,26
U001035,14,1,10,3,0,6,0,2,22
U001036,7,0,7,2,1,2,0,0,17
U001037,13,3,6,2,0,2,1,1,25
U001038,8,0,9,3,0,5,2,0,21
U001039,8,2,7,2,0,5,1,2,16
U001040,9,0,4,0,0,1,2,0,9
U001041,7,0,4,5,4,1,0,0,7
U001042,8,1,7,2,0,4,0,2,17
U001043,12,2,9,5,0,6,2,0,17
U001044,9,1,1,4,0,5,0,1,19
U001045,16,5,5,2,0,7,1,1,22
U001046,8,1,6,0,7,5,1,2,17
U001047,15,4,4,4,0,6,1,1,27
U001048,15,5,10,3,1,0,1,0,12
U001049,14,3,5,1,0,8,1,0,19
U001050,13,0,4,0,0,11,1,0,14
U001051,12,1,6,0,0,4,2,2,13
U001052,5,0,5,4,1,4,1,2,21
U001053,9,0,2,3,1,5,3,0,20
U001054,21,0,11,2,0,8,0,0,35
U001055,11,1,6,1,1,6,2,0,24
U001056,14,11,7,1,0,8,1,0,20
U001057,12,1,6,2,1,7,0,1,12
U001058,10,3,8,3,4,6,1,2,11
U001059,15,5,8,4,2,8,1,1,21
U001060,13,8,10,7,1,7,6,4,27
U001061,12,0,1,2,3,3,1,0,18
U001062,12,0,6,4,0,3,2,1,29
U001063,13,1,5,1,0,4,4,1,14
U001064,7,1,3,1,1,3,0,0,17
U001065,18,3,8,6,0,8,1,0,32
U001066,5,1,6,2,2,3,1,2,16
U001067,15,2,8,3,0,7,1,0,32
U001068,13,2,5,1,4,5,0,2,15
U001069,7,1,3,1,1,5,1,0,14
U001070,11,1,6,4,0,10,1,2,36
U001071,15,3,7,1,0,6,1,2,21
U001072,13,1,8,6,1,9,1,0,21
U001073,7,0,5,3,1,0,2,2,19
U001074,2,0,5,1,5,2,0,1,10
U001075,11,1,4,3,0,2,0,0,17
U001076,6,0,2,1,1,2,1,1,11
U001077,11,3,4,4,1,7,0,0,18
U001078,8,0,6,4,0,6,1,1,18
U001079,15,7,4,4,0,7,2,1,30
U001080,6,1,5,0,1,1,0,1,8
U001081,14,0,1,5,0,2,0,0,22
U001082,13,0,6,3,0,4,1,0,20
U001083,13,1,4,7,3,1,1,0,15
U001084,10,2,7,8,0,6,1,0,22
U001085,11,6,8,5,0,15,0,2,18
U001086,11,0,2,4,3,9,1,2,15
U001087,10,3,3,3,0,9,1,2,15
U001088,15,3,10,4,1,2,1,2,17
U001089,11,2,4,4,0,6,1,1,25
U001090,18,0,3,2,0,1,0,0,8
U001091,11,0,8,2,0,7,2,3,16
U001092,13,5,5,4,2,3,0,1,19
U001093,8,1,4,3,1,2,1,1,18
U001094,14,2,8,5,1,11,1,2,28
U001095,13,0,5,1,3,7,3,0,15
U001096,11,3,2,1,0,3,0,2,21
U001097,10,1,3,1,2,5,0,0,16
U001098,11,4,0,1,5,5,0,0,17
U001099,17,3,7,2,0,3,0,1,19
U001100,19,7,6,4,0,2,3,2,31
U001101,14,2,3,3,3,4,2,0,15
U001102,15,1,7,5,1,8,0,1,25
U001103,10,1,7,5,0,6,0,0,22
U001104,10,5,5,1,8,5,2,1,17
U001105,6,0,6,1,6,6,0,0,10
U001106,19,2,7,3,0,8,0,3,35
U001107,9,0,2,2,2,6,0,2,9
U001108,16,4,3,6,1,4,3,2,17
U001109,13,0,4,4,0,9,0,1,22
U001110,5,0,3,1,1,3,1,0,22
U001111,9,1,1,3,1,4,2,1,7
U001112,11,1,3,3,1,6,1,3,24
U001113,16,3,7,3,2,2,1,1,21
U001114,4,1,2,4,2,5,1,0,8
U001115,14,2,5,3,6,0,2,1,18
U001116,13,4,6,5,0,9,2,0,29
U001117,23,6,4,4,2,2,2,0,16
U001118,12,4,4,5,0,3,1,1,14
U001119,20,2,8,2,0,8,2,0,19
U001120,12,2,5,4,0,8,2,0,16
U001121,20,1,9,4,2,5,1,1,34
U001122,16,0,6,1,0,4,1,2,18
U001123,6,1,5,3,0,5,1,1,24
U001124,24,3,8,2,0,4,2,1,29
U001125,16,6,7,3,1,5,1,1,26
U001126,20,3,7,0,0,2,1,0,28
U001127,3,1,0,0,2,4,1,0,13
U001128,19,0,9,5,0,9,3,0,33
U001129,7,1,3,2,0,1,2,0,14
U001130,8,0,3,3,2,1,2,1,18
U001131,12,3,5,0,0,4,0,0,26
U001132,12,3,6,3,2,6,2,2,15
U001133,28,3,6,3,1,8,1,4,29
U001134,11,3,8,4,2,5,1,0,17
U001135,7,1,4,2,2,7,2,0,17
U001136,19,3,11,3,0,6,3,1,19
U001137,8,0,4,1,1,4,0,2,12
U001138,11,1,4,1,1,4,1,0,11
U001139,14,6,7,1,0,9,1,0,32
U001140,13,0,5,2,0,3,1,2,15
U001141,11,6,6,1,2,5,0,0,20
U001142,4,2,5,2,1,3,2,2,14
U001143,22,4,3,1,0,9,2,2,20
U001144,10,4,6,4,0,3,1,1,14
U001145,10,0,3,1,0,9,0,1,15
U001146,19,2,3,1,0,5,2,1,21
U001147,16,1,9,1,0,5,3,1,29
U001148,4,0,2,1,1,1,0,0,5
U001149,10,1,5,3,0,3,1,4,19
U001150,11,4,6,1,0,7,2,1,7
U001151,11,6,6,4,1,2,1,0,22
U001152,20,1,4,7,0,3,0,1,27
U001153,17,3,2,3,0,7,0,2,19
U001154,18,3,7,10,0,7,0,0,32
U001155,17,9,11,5,1,9,1,2,32
U001156,11,2,5,4,1,6,0,1,18
U001157,16,7,10,7,0,6,3,2,32
U001158,7,0,4,1,1,6,0,0,20
U001159,9,1,4,2,8,9,0,1,26
U001160,13,1,5,2,0,5,1,1,21
U001161,10,2,9,0,0,5,2,1,18
U001162,16,4,6,2,0,5,2,0,25
U001163,11,1,4,2,0,6,1,2,12
U001164,9,1,5,2,3,4,2,2,12
U001165,9,1,5,3,0,4,2,1,12
U001166,12,2,9,3,1,5,1,0,22
U001167,16,0,7,4,1,4,1,0,18
U001168,19,1,7,4,1,2,0,1,17
U001169,8,2,2,3,0,6,3,0,17
U001170,12,4,2,2,0,2,3,1,22
U001171,9,3,4,1,7,5,1,0,19
U001172,9,0,3,3,1,5,1,1,13
U001173,11,2,2,2,1,6,0,0,26
U001174,15,0,4,0,1,12,1,0,11
U001175,11,2,8,3,1,8,0,1,20
U001176,6,2,4,2,2,2,1,0,9
U001177,8,1,2,4,0,6,3,1,20
U001178,15,1,4,4,2,4,2,1,7
U001179,15,2,7,3,0,6,0,3,17
U001180,17,3,3,6,0,6,2,4,17
U001181,17,0,8,1,2,6,2,0,21
U001182,7,2,4,4,0,4,1,1,26
U001183,10,0,4,4,0,3,1,0,16
U001184,11,1,3,2,0,5,0,4,25
U001185,17,5,8,5,0,7,1,0,32
U001186,15,3,4,3,0,4,0,0,23
U001187,9,0,6,1,3,5,0,0,13
U001188,15,0,8,2,0,1,0,0,20
U001189,12,0,3,4,1,1,2,1,14
U001190,8,1,7,1,1,7,0,0,19
U001191,21,4,11,2,1,6,2,3,22
U001192,11,6,5,8,0,3,1,2,32
U001193,18,3,6,6,0,2,1,1,14
U001194,13,3,9,3,0,6,2,2,22
U001195,18,4,8,2,0,8,0,1,22
U001196,10,1,8,4,0,10,3,1,28
U001197,5,0,3,0,1,2,1,1,14
U001198,17,3,6,3,1,9,0,3,23
U001199,15,1,7,3,0,9,4,0,18
U001200,7,0,2,1,3,4,1,2,10
U001201,8,1,3,2,0,3,3,1,17
U001202,8,4,7,3,0,3,3,0,18
U001203,7,4,6,3,0,5,1,0,22
U001204,14,2,1,2,0,3,3,0,15
U001205,8,1,3,3,0,5,1,1,18
U001206,10,0,8,1,0,5,1,0,17
U001207,8,1,4,5,0,7,1,1,14
U001208,15,2,7,3,0,5,2,1,30
U001209,7,5,2,5,1,8,1,1,12
U001210,9,0,8,5,0,6,0,1,24
U001211,12,3,5,2,0,6,1,0,18
U001212,14,0,2,2,1,7,0,0,21
U001213,12,1,4,4,5,3,1,2,19
U001214,11,1,4,5,0,3,2,1,17
U001215,15,4,8,5,0,7,2,2,27
U001216,14,2,10,1,0,10,1,0,21
U001217,14,0,14,6,1,11,3,2,36
U001218,12,0,4,3,0,4,2,2,13
U001219,10,0,7,4,0,4,0,2,17
U001220,10,4,6,4,3,4,5,0,17
U001221,16,4,4,2,2,2,1,1,20
U001222,16,1,8,1,0,5,1,3,25
U001223,14,1,5,2,2,14,2,0,25
U001224,15,3,10,4,0,6,3,2,21
U001225,15,5,6,2,1,6,1,0,11
U001226,25,7,8,7,0,8,3,2,34
U001227,11,4,4,3,0,3,1,3,13
U001228,20,2,10,3,0,7,2,0,12
U001229,8,1,7,2,1,5,1,4,14
U001230,14,2,11,5,0,5,4,1,21
U001231,31,3,2,3,1,8,2,0,31
U001232,16,0,2,1,0,4,0,1,19
U001233,9,1,4,4,0,8,1,0,21
U001234,15,4,4,1,1,10,0,0,18
U001235,14,3,2,3,0,6,0,3,21
U001236,6,1,2,1,0,4,0,0,11
U001237,8,0,4,0,3,2,1,1,24
U001238,25,3,8,4,1,12,1,2,23
U001239,23,5,7,6,0,7,2,3,21
U001240,15,1,4,0,0,10,1,2,14
U001241,15,7,8,6,0,7,2,1,34
U001242,17,1,5,1,1,6,0,1,18
U001243,17,2,8,9,0,6,2,4,30
U001244,16,0,4,4,0,3,2,0,16
U001245,19,3,11,1,0,6,1,1,23
U001246,14,3,8,5,0,4,2,0,15
U001247,20,2,3,6,0,7,2,0,28
U001248,15,4,9,4,0,5,0,0,20
U001249,7,1,6,2,0,6,4,1,12
U001250,20,6,8,3,1,7,1,1,24
U001251,22,4,10,4,1,9,0,1,20
U001252,16,3,10,3,2,8,2,0,28
U001253,17,1,4,4,1,4,1,1,19
U001254,21,3,8,6,0,7,1,1,13
U001255,15,6,5,3,8,4,0,0,15
U001256,9,2,6,5,0,9,1,1,16
U001257,17,1,5,3,0,6,1,0,17
U001258,19,1,5,5,0,7,1,1,28
U001259,18,3,5,4,0,6,1,1,30
U001260,7,2,8,5,0,5,2,1,26
U001261,10,2,6,2,5,7,0,0,10
U001262,17,3,7,4,0,6,2,0,17
U001263,21,4,2,3,0,5,1,1,26
U001264,10,0,3,2,0,2,0,1,17
U001265,10,1,6,2,1,4,1,2,21
U001266,15,4,6,4,0,7,2,1,31
