user_id,churn,plan,billing_frequency,trial,acquisition_source,monthly_recurring_revenue,annual_contract_value,tenure_days,upgrade_count,downgrade_count,upgrade_downgrade_ratio,total_mrr,average_monthly_revenue,active_months,plans_used,estimated_annual_value,revenue_per_active_month,tenure_months,has_upgrade,has_downgrade,upgrade_minus_downgrade,revenue_tier
U010136,0,starter,annual,false,self-serve,29.0,348.0,930,1,0,1.0,899.0,29.0,31,1,348.0,29.0,30.55190538764783,1,0,1,Low
U010127,0,starter,monthly,true,self-serve,29.0,348.0,930,2,2,1.0,899.0,29.0,31,1,348.0,29.0,30.55190538764783,1,1,0,Low
U016141,0,free,unknown,true,self-serve,0.0,0.0,930,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.55190538764783,0,0,0,Free
U017067,0,starter,monthly,false,self-serve,29.0,348.0,930,0,0,0.0,899.0,29.0,31,1,348.0,29.0,30.55190538764783,0,0,0,Low
U014195,0,starter,monthly,false,partner,29.0,348.0,930,1,1,1.0,899.0,29.0,31,1,348.0,29.0,30.55190538764783,1,1,0,Low
U011498,0,free,unknown,true,self-serve,0.0,0.0,930,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.55190538764783,0,0,0,Free
U026549,0,professional,annual,true,partner,79.0,948.0,930,2,1,2.0,2449.0,79.0,31,1,948.0,79.0,30.55190538764783,1,1,1,Medium
U013077,0,free,unknown,true,self-serve,0.0,0.0,930,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.55190538764783,0,0,0,Free
U024175,0,professional,monthly,true,self-serve,79.0,948.0,930,4,0,4.0,2449.0,79.0,31,1,948.0,79.0,30.55190538764783,1,0,4,Medium
U017497,0,free,unknown,true,self-serve,0.0,0.0,929,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.519053876478317,0,0,0,Free
U003116,0,enterprise,monthly,true,self-serve,199.0,2388.0,929,1,1,1.0,6169.0,199.0,31,1,2388.0,199.0,30.519053876478317,1,1,0,High
U023975,0,enterprise,monthly,false,self-serve,199.0,2388.0,929,1,0,1.0,6169.0,199.0,31,1,2388.0,199.0,30.519053876478317,1,0,1,High
U000552,0,professional,monthly,true,sales-assisted,79.0,948.0,929,1,0,1.0,2449.0,79.0,31,1,948.0,79.0,30.519053876478317,1,0,1,Medium
U007908,0,professional,annual,true,sales-assisted,79.0,948.0,929,0,0,0.0,2449.0,79.0,31,1,948.0,79.0,30.519053876478317,0,0,0,Medium
U002180,0,free,unknown,true,self-serve,0.0,0.0,929,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.519053876478317,0,0,0,Free
U021155,0,starter,annual,false,partner,29.0,348.0,929,0,0,0.0,899.0,29.0,31,1,348.0,29.0,30.519053876478317,0,0,0,Low
U020776,0,starter,monthly,true,sales-assisted,29.0,348.0,929,0,0,0.0,899.0,29.0,31,1,348.0,29.0,30.519053876478317,0,0,0,Low
U022162,0,professional,monthly,false,self-serve,79.0,948.0,929,1,0,1.0,2449.0,79.0,31,1,948.0,79.0,30.519053876478317,1,0,1,Medium
U004969,0,professional,monthly,false,sales-assisted,79.0,948.0,929,4,1,4.0,2449.0,79.0,31,1,948.0,79.0,30.519053876478317,1,1,3,Medium
U022217,0,free,unknown,true,self-serve,0.0,0.0,929,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.519053876478317,0,0,0,Free
U009183,1,starter,monthly,false,partner,29.0,348.0,318,0,1,0.0,319.0,29.0,11,1,348.0,29.0,10.446780551905388,0,1,-1,Low
U016264,1,starter,monthly,true,self-serve,29.0,348.0,222,0,0,0.0,232.0,29.0,8,1,348.0,29.0,7.293035479632063,0,0,0,Low
U009051,0,free,unknown,true,self-serve,0.0,0.0,929,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.519053876478317,0,0,0,Free
U027250,0,free,unknown,true,self-serve,0.0,0.0,929,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.519053876478317,0,0,0,Free
U002641,0,professional,monthly,true,self-serve,79.0,948.0,929,0,1,0.0,2449.0,79.0,31,1,948.0,79.0,30.519053876478317,0,1,-1,Medium
U012600,0,starter,monthly,true,sales-assisted,29.0,348.0,929,0,1,0.0,899.0,29.0,31,1,348.0,29.0,30.519053876478317,0,1,-1,Low
U021459,0,free,unknown,true,self-serve,0.0,0.0,929,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.519053876478317,0,0,0,Free
U004738,1,starter,monthly,true,self-serve,29.0,348.0,149,0,1,0.0,174.0,29.0,6,1,348.0,29.0,4.894875164257556,0,1,-1,Low
U022047,1,professional,monthly,false,self-serve,79.0,948.0,177,0,0,0.0,553.0,79.0,7,1,948.0,79.0,5.814717477003942,0,0,0,Medium
U008212,1,professional,annual,false,self-serve,79.0,948.0,226,1,0,1.0,632.0,79.0,8,1,948.0,79.0,7.424441524310118,1,0,1,Medium
U007367,0,free,unknown,true,self-serve,0.0,0.0,929,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.519053876478317,0,0,0,Free
U013068,0,starter,monthly,false,sales-assisted,29.0,348.0,929,1,0,1.0,899.0,29.0,31,1,348.0,29.0,30.519053876478317,1,0,1,Low
U026488,0,professional,monthly,false,self-serve,79.0,948.0,929,1,0,1.0,2449.0,79.0,31,1,948.0,79.0,30.519053876478317,1,0,1,Medium
U029068,0,free,unknown,true,self-serve,0.0,0.0,929,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.519053876478317,0,0,0,Free
U011387,0,enterprise,monthly,true,self-serve,199.0,2388.0,929,2,0,2.0,6169.0,199.0,31,1,2388.0,199.0,30.519053876478317,1,0,2,High
U013495,1,professional,monthly,false,self-serve,79.0,948.0,257,1,0,1.0,711.0,79.0,9,1,948.0,79.0,8.442838370565045,1,0,1,Medium
U025652,0,enterprise,monthly,false,self-serve,199.0,2388.0,929,1,1,1.0,6169.0,199.0,31,1,2388.0,199.0,30.519053876478317,1,1,0,High
U007123,0,free,unknown,true,self-serve,0.0,0.0,929,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.519053876478317,0,0,0,Free
U024922,0,free,unknown,true,self-serve,0.0,0.0,929,1,0,1.0,0.0,0.0,31,1,0.0,0.0,30.519053876478317,1,0,1,Free
U026754,0,free,unknown,true,self-serve,0.0,0.0,929,0,1,0.0,0.0,0.0,31,1,0.0,0.0,30.519053876478317,0,1,-1,Free
U027472,0,free,unknown,true,self-serve,0.0,0.0,929,1,0,1.0,0.0,0.0,31,1,0.0,0.0,30.519053876478317,1,0,1,Free
U007511,0,starter,monthly,false,self-serve,29.0,348.0,929,2,0,2.0,899.0,29.0,31,1,348.0,29.0,30.519053876478317,1,0,2,Low
U020401,1,starter,monthly,true,sales-assisted,29.0,348.0,352,0,2,0.0,348.0,29.0,12,1,348.0,29.0,11.563731931668856,0,1,-2,Low
U024458,0,professional,monthly,true,self-serve,79.0,948.0,929,0,0,0.0,2449.0,79.0,31,1,948.0,79.0,30.519053876478317,0,0,0,Medium
U025402,0,starter,monthly,true,sales-assisted,29.0,348.0,929,1,0,1.0,899.0,29.0,31,1,348.0,29.0,30.519053876478317,1,0,1,Low
U007421,0,starter,monthly,true,partner,29.0,348.0,929,2,0,2.0,899.0,29.0,31,1,348.0,29.0,30.519053876478317,1,0,2,Low
U012116,0,professional,monthly,false,self-serve,79.0,948.0,929,0,0,0.0,2449.0,79.0,31,1,948.0,79.0,30.519053876478317,0,0,0,Medium
U021809,1,starter,monthly,true,sales-assisted,29.0,348.0,181,1,1,1.0,203.0,29.0,7,1,348.0,29.0,5.946123521681997,1,1,0,Low
U022757,0,free,unknown,true,self-serve,0.0,0.0,928,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.486202365308802,0,0,0,Free
U004867,0,professional,monthly,true,self-serve,79.0,948.0,928,3,2,1.5,2449.0,79.0,31,1,948.0,79.0,30.486202365308802,1,1,1,Medium
U024096,1,professional,monthly,true,partner,79.0,948.0,247,2,0,2.0,711.0,79.0,9,1,948.0,79.0,8.114323258869907,1,0,2,Medium
U004706,0,free,unknown,true,self-serve,0.0,0.0,928,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.486202365308802,0,0,0,Free
U024392,0,free,unknown,true,self-serve,0.0,0.0,928,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.486202365308802,0,0,0,Free
U000438,0,starter,monthly,false,self-serve,29.0,348.0,928,2,0,2.0,899.0,29.0,31,1,348.0,29.0,30.486202365308802,1,0,2,Low
U001049,1,starter,monthly,true,self-serve,29.0,348.0,351,1,0,1.0,348.0,29.0,12,1,348.0,29.0,11.530880420499342,1,0,1,Low
U000732,1,professional,monthly,false,self-serve,79.0,948.0,170,0,2,0.0,553.0,79.0,7,1,948.0,79.0,5.5847568988173455,0,1,-2,Medium
U023667,0,enterprise,monthly,true,self-serve,199.0,2388.0,928,1,0,1.0,6169.0,199.0,31,1,2388.0,199.0,30.486202365308802,1,0,1,High
U022623,0,starter,annual,true,self-serve,29.0,348.0,928,2,1,2.0,899.0,29.0,31,1,348.0,29.0,30.486202365308802,1,1,1,Low
U003699,0,free,unknown,true,self-serve,0.0,0.0,928,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.486202365308802,0,0,0,Free
U005540,0,starter,monthly,false,sales-assisted,29.0,348.0,928,0,0,0.0,899.0,29.0,31,1,348.0,29.0,30.486202365308802,0,0,0,Low
U007062,0,free,unknown,true,self-serve,0.0,0.0,928,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.486202365308802,0,0,0,Free
U024280,0,professional,monthly,true,sales-assisted,79.0,948.0,928,2,1,2.0,2449.0,79.0,31,1,948.0,79.0,30.486202365308802,1,1,1,Medium
U010795,0,free,unknown,true,self-serve,0.0,0.0,928,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.486202365308802,0,0,0,Free
U019281,0,professional,monthly,true,self-serve,79.0,948.0,928,1,1,1.0,2449.0,79.0,31,1,948.0,79.0,30.486202365308802,1,1,0,Medium
U017048,0,free,unknown,true,self-serve,0.0,0.0,928,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.486202365308802,0,0,0,Free
U009164,0,starter,annual,true,partner,29.0,348.0,928,0,1,0.0,899.0,29.0,31,1,348.0,29.0,30.486202365308802,0,1,-1,Low
U027841,0,enterprise,monthly,false,self-serve,199.0,2388.0,928,1,0,1.0,6169.0,199.0,31,1,2388.0,199.0,30.486202365308802,1,0,1,High
U006930,0,professional,monthly,false,self-serve,79.0,948.0,928,1,0,1.0,2449.0,79.0,31,1,948.0,79.0,30.486202365308802,1,0,1,Medium
U004870,0,professional,monthly,false,self-serve,79.0,948.0,928,3,0,3.0,2449.0,79.0,31,1,948.0,79.0,30.486202365308802,1,0,3,Medium
U026607,0,free,unknown,true,self-serve,0.0,0.0,928,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.486202365308802,0,0,0,Free
U016341,0,enterprise,monthly,true,sales-assisted,199.0,2388.0,928,2,0,2.0,6169.0,199.0,31,1,2388.0,199.0,30.486202365308802,1,0,2,High
U012760,0,starter,monthly,false,self-serve,29.0,348.0,928,3,0,3.0,899.0,29.0,31,1,348.0,29.0,30.486202365308802,1,0,3,Low
U009263,0,starter,monthly,true,self-serve,29.0,348.0,928,0,0,0.0,899.0,29.0,31,1,348.0,29.0,30.486202365308802,0,0,0,Low
U017330,0,professional,monthly,true,self-serve,79.0,948.0,928,0,0,0.0,2449.0,79.0,31,1,948.0,79.0,30.486202365308802,0,0,0,Medium
U024771,0,starter,monthly,true,sales-assisted,29.0,348.0,927,0,0,0.0,899.0,29.0,31,1,348.0,29.0,30.453350854139288,0,0,0,Low
U011295,0,professional,monthly,true,sales-assisted,79.0,948.0,927,0,1,0.0,2449.0,79.0,31,1,948.0,79.0,30.453350854139288,0,1,-1,Medium
U020780,0,starter,monthly,false,self-serve,29.0,348.0,927,1,0,1.0,899.0,29.0,31,1,348.0,29.0,30.453350854139288,1,0,1,Low
U010599,0,free,unknown,true,self-serve,0.0,0.0,927,1,0,1.0,0.0,0.0,31,1,0.0,0.0,30.453350854139288,1,0,1,Free
U024648,0,starter,monthly,false,self-serve,29.0,348.0,927,0,0,0.0,899.0,29.0,31,1,348.0,29.0,30.453350854139288,0,0,0,Low
U013660,0,starter,monthly,true,sales-assisted,29.0,348.0,927,0,0,0.0,899.0,29.0,31,1,348.0,29.0,30.453350854139288,0,0,0,Low
U011103,0,free,unknown,true,self-serve,0.0,0.0,927,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.453350854139288,0,0,0,Free
U000810,0,free,unknown,true,self-serve,0.0,0.0,927,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.453350854139288,0,0,0,Free
U019733,0,enterprise,monthly,true,self-serve,199.0,2388.0,927,0,0,0.0,6169.0,199.0,31,1,2388.0,199.0,30.453350854139288,0,0,0,High
U029739,0,free,unknown,true,self-serve,0.0,0.0,927,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.453350854139288,0,0,0,Free
U022699,0,free,unknown,true,self-serve,0.0,0.0,927,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.453350854139288,0,0,0,Free
U024958,0,professional,monthly,true,self-serve,79.0,948.0,927,0,0,0.0,2449.0,79.0,31,1,948.0,79.0,30.453350854139288,0,0,0,Medium
U003658,0,professional,monthly,false,self-serve,79.0,948.0,927,1,1,1.0,2449.0,79.0,31,1,948.0,79.0,30.453350854139288,1,1,0,Medium
U017880,0,enterprise,monthly,true,self-serve,199.0,2388.0,927,1,0,1.0,6169.0,199.0,31,1,2388.0,199.0,30.453350854139288,1,0,1,High
U025790,0,professional,monthly,true,self-serve,79.0,948.0,927,1,1,1.0,2449.0,79.0,31,1,948.0,79.0,30.453350854139288,1,1,0,Medium
U002275,0,starter,monthly,false,self-serve,29.0,348.0,927,0,0,0.0,899.0,29.0,31,1,348.0,29.0,30.453350854139288,0,0,0,Low
U017362,0,starter,monthly,true,partner,29.0,348.0,927,0,2,0.0,899.0,29.0,31,1,348.0,29.0,30.453350854139288,0,1,-2,Low
U013608,0,free,unknown,true,self-serve,0.0,0.0,927,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.453350854139288,0,0,0,Free
U012187,0,professional,monthly,true,self-serve,79.0,948.0,927,0,1,0.0,2449.0,79.0,31,1,948.0,79.0,30.453350854139288,0,1,-1,Medium
U003489,0,enterprise,annual,false,partner,199.0,2388.0,927,0,0,0.0,6169.0,199.0,31,1,2388.0,199.0,30.453350854139288,0,0,0,High
U023898,0,free,unknown,true,self-serve,0.0,0.0,927,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.453350854139288,0,0,0,Free
U002465,0,starter,monthly,false,self-serve,29.0,348.0,927,2,0,2.0,899.0,29.0,31,1,348.0,29.0,30.453350854139288,1,0,2,Low
U027885,0,enterprise,annual,true,self-serve,199.0,2388.0,927,1,0,1.0,6169.0,199.0,31,1,2388.0,199.0,30.453350854139288,1,0,1,High
U004406,0,professional,monthly,true,self-serve,79.0,948.0,927,1,1,1.0,2449.0,79.0,31,1,948.0,79.0,30.453350854139288,1,1,0,Medium
U023730,1,professional,monthly,true,self-serve,79.0,948.0,194,0,0,0.0,553.0,79.0,7,1,948.0,79.0,6.3731931668856765,0,0,0,Medium
U018137,0,starter,annual,true,self-serve,29.0,348.0,927,0,1,0.0,899.0,29.0,31,1,348.0,29.0,30.453350854139288,0,1,-1,Low
U005919,0,free,unknown,true,self-serve,0.0,0.0,927,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.453350854139288,0,0,0,Free
U002113,0,starter,monthly,true,self-serve,29.0,348.0,927,1,0,1.0,899.0,29.0,31,1,348.0,29.0,30.453350854139288,1,0,1,Low
U017321,0,professional,monthly,true,sales-assisted,79.0,948.0,927,0,0,0.0,2449.0,79.0,31,1,948.0,79.0,30.453350854139288,0,0,0,Medium
U016848,0,free,unknown,true,self-serve,0.0,0.0,927,2,0,2.0,0.0,0.0,31,1,0.0,0.0,30.453350854139288,1,0,2,Free
U027801,0,free,unknown,true,self-serve,0.0,0.0,927,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.453350854139288,0,0,0,Free
U012954,0,professional,annual,true,partner,79.0,948.0,927,3,0,3.0,2449.0,79.0,31,1,948.0,79.0,30.453350854139288,1,0,3,Medium
U025200,0,professional,monthly,true,self-serve,79.0,948.0,927,0,1,0.0,2449.0,79.0,31,1,948.0,79.0,30.453350854139288,0,1,-1,Medium
U003105,0,free,unknown,true,self-serve,0.0,0.0,927,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.453350854139288,0,0,0,Free
U015669,0,starter,monthly,true,sales-assisted,29.0,348.0,927,1,0,1.0,899.0,29.0,31,1,348.0,29.0,30.453350854139288,1,0,1,Low
U000006,0,starter,monthly,true,sales-assisted,29.0,348.0,927,1,0,1.0,899.0,29.0,31,1,348.0,29.0,30.453350854139288,1,0,1,Low
U000741,0,starter,monthly,false,self-serve,29.0,348.0,927,0,0,0.0,899.0,29.0,31,1,348.0,29.0,30.453350854139288,0,0,0,Low
U010450,0,free,unknown,true,self-serve,0.0,0.0,927,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.453350854139288,0,0,0,Free
U012315,0,free,unknown,true,self-serve,0.0,0.0,926,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.420499342969777,0,0,0,Free
U019815,0,enterprise,annual,true,self-serve,199.0,2388.0,926,0,0,0.0,6169.0,199.0,31,1,2388.0,199.0,30.420499342969777,0,0,0,High
U016578,1,starter,monthly,true,self-serve,29.0,348.0,154,0,1,0.0,174.0,29.0,6,1,348.0,29.0,5.059132720105125,0,1,-1,Low
U005821,0,professional,monthly,true,sales-assisted,79.0,948.0,926,0,1,0.0,2449.0,79.0,31,1,948.0,79.0,30.420499342969777,0,1,-1,Medium
U015184,0,starter,monthly,true,self-serve,29.0,348.0,926,0,0,0.0,899.0,29.0,31,1,348.0,29.0,30.420499342969777,0,0,0,Low
U010225,0,starter,monthly,false,sales-assisted,29.0,348.0,926,2,0,2.0,899.0,29.0,31,1,348.0,29.0,30.420499342969777,1,0,2,Low
U003704,0,free,unknown,true,self-serve,0.0,0.0,926,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.420499342969777,0,0,0,Free
U025260,0,professional,monthly,false,self-serve,79.0,948.0,926,0,1,0.0,2449.0,79.0,31,1,948.0,79.0,30.420499342969777,0,1,-1,Medium
U018499,0,starter,monthly,false,self-serve,29.0,348.0,926,1,0,1.0,899.0,29.0,31,1,348.0,29.0,30.420499342969777,1,0,1,Low
U015995,0,professional,monthly,true,self-serve,79.0,948.0,926,1,1,1.0,2449.0,79.0,31,1,948.0,79.0,30.420499342969777,1,1,0,Medium
U003080,0,professional,monthly,true,self-serve,79.0,948.0,926,2,0,2.0,2449.0,79.0,31,1,948.0,79.0,30.420499342969777,1,0,2,Medium
U010485,1,professional,monthly,true,self-serve,79.0,948.0,163,2,0,2.0,474.0,79.0,6,1,948.0,79.0,5.354796320630749,1,0,2,Medium
U029833,0,starter,monthly,true,sales-assisted,29.0,348.0,926,2,0,2.0,899.0,29.0,31,1,348.0,29.0,30.420499342969777,1,0,2,Low
U026096,0,free,unknown,true,self-serve,0.0,0.0,926,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.420499342969777,0,0,0,Free
U024204,0,free,unknown,true,self-serve,0.0,0.0,926,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.420499342969777,0,0,0,Free
U028586,0,professional,monthly,true,self-serve,79.0,948.0,926,2,0,2.0,2449.0,79.0,31,1,948.0,79.0,30.420499342969777,1,0,2,Medium
U016476,1,enterprise,annual,true,self-serve,199.0,2388.0,131,1,1,1.0,995.0,199.0,5,1,2388.0,199.0,4.303547963206308,1,1,0,High
U022107,1,professional,monthly,false,self-serve,79.0,948.0,190,0,0,0.0,553.0,79.0,7,1,948.0,79.0,6.241787122207621,0,0,0,Medium
U000476,1,starter,annual,true,sales-assisted,29.0,348.0,374,1,0,1.0,377.0,29.0,13,1,348.0,29.0,12.28646517739816,1,0,1,Low
U021808,0,professional,monthly,true,self-serve,79.0,948.0,926,0,1,0.0,2449.0,79.0,31,1,948.0,79.0,30.420499342969777,0,1,-1,Medium
U025288,1,starter,annual,false,self-serve,29.0,348.0,158,1,0,1.0,174.0,29.0,6,1,348.0,29.0,5.19053876478318,1,0,1,Low
U017392,0,free,unknown,true,self-serve,0.0,0.0,926,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.420499342969777,0,0,0,Free
U004368,1,starter,annual,true,self-serve,29.0,348.0,149,0,0,0.0,174.0,29.0,6,1,348.0,29.0,4.894875164257556,0,0,0,Low
U021152,0,free,unknown,true,self-serve,0.0,0.0,926,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.420499342969777,0,0,0,Free
U015695,0,free,unknown,true,self-serve,0.0,0.0,926,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.420499342969777,0,0,0,Free
U022338,0,professional,monthly,true,self-serve,79.0,948.0,926,0,1,0.0,2449.0,79.0,31,1,948.0,79.0,30.420499342969777,0,1,-1,Medium
U015742,1,starter,monthly,true,self-serve,29.0,348.0,68,0,0,0.0,87.0,29.0,3,1,348.0,29.0,2.2339027595269383,0,0,0,Low
U018439,0,free,unknown,true,self-serve,0.0,0.0,926,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.420499342969777,0,0,0,Free
U022854,0,starter,monthly,true,self-serve,29.0,348.0,926,2,0,2.0,899.0,29.0,31,1,348.0,29.0,30.420499342969777,1,0,2,Low
U017701,0,free,unknown,true,self-serve,0.0,0.0,926,1,0,1.0,0.0,0.0,31,1,0.0,0.0,30.420499342969777,1,0,1,Free
U017523,0,free,unknown,true,self-serve,0.0,0.0,925,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.387647831800262,0,0,0,Free
U006277,0,free,unknown,true,self-serve,0.0,0.0,925,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.387647831800262,0,0,0,Free
U008874,0,free,unknown,true,self-serve,0.0,0.0,925,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.387647831800262,0,0,0,Free
U005406,0,professional,monthly,false,self-serve,79.0,948.0,925,1,0,1.0,2449.0,79.0,31,1,948.0,79.0,30.387647831800262,1,0,1,Medium
U018053,0,free,unknown,true,self-serve,0.0,0.0,925,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.387647831800262,0,0,0,Free
U012262,0,free,unknown,true,self-serve,0.0,0.0,925,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.387647831800262,0,0,0,Free
U018495,1,enterprise,annual,true,partner,199.0,2388.0,147,1,1,1.0,1194.0,199.0,6,1,2388.0,199.0,4.829172141918528,1,1,0,High
U010330,0,free,unknown,true,self-serve,0.0,0.0,925,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.387647831800262,0,0,0,Free
U022390,1,starter,monthly,false,self-serve,29.0,348.0,110,0,1,0.0,145.0,29.0,5,1,348.0,29.0,3.6136662286465175,0,1,-1,Low
U014931,0,free,unknown,true,self-serve,0.0,0.0,925,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.387647831800262,0,0,0,Free
U017459,0,professional,monthly,true,self-serve,79.0,948.0,925,1,1,1.0,2449.0,79.0,31,1,948.0,79.0,30.387647831800262,1,1,0,Medium
U023107,1,starter,monthly,true,sales-assisted,29.0,348.0,220,0,0,0.0,232.0,29.0,8,1,348.0,29.0,7.227332457293035,0,0,0,Low
U000565,0,free,unknown,true,self-serve,0.0,0.0,925,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.387647831800262,0,0,0,Free
U010883,0,starter,monthly,true,partner,29.0,348.0,925,1,0,1.0,899.0,29.0,31,1,348.0,29.0,30.387647831800262,1,0,1,Low
U015969,0,professional,annual,true,self-serve,79.0,948.0,925,0,0,0.0,2449.0,79.0,31,1,948.0,79.0,30.387647831800262,0,0,0,Medium
U000063,0,free,unknown,true,self-serve,0.0,0.0,925,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.387647831800262,0,0,0,Free
U021970,0,enterprise,monthly,false,sales-assisted,199.0,2388.0,925,0,2,0.0,6169.0,199.0,31,1,2388.0,199.0,30.387647831800262,0,1,-2,High
U021906,0,starter,monthly,true,self-serve,29.0,348.0,925,0,1,0.0,899.0,29.0,31,1,348.0,29.0,30.387647831800262,0,1,-1,Low
U009411,0,professional,annual,true,sales-assisted,79.0,948.0,925,1,0,1.0,2449.0,79.0,31,1,948.0,79.0,30.387647831800262,1,0,1,Medium
U008324,0,enterprise,monthly,true,self-serve,199.0,2388.0,925,1,2,0.5,6169.0,199.0,31,1,2388.0,199.0,30.387647831800262,1,1,-1,High
U024861,0,free,unknown,true,self-serve,0.0,0.0,925,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.387647831800262,0,0,0,Free
U021224,0,professional,monthly,false,self-serve,79.0,948.0,925,0,0,0.0,2449.0,79.0,31,1,948.0,79.0,30.387647831800262,0,0,0,Medium
U001999,0,enterprise,annual,false,self-serve,199.0,2388.0,925,1,0,1.0,6169.0,199.0,31,1,2388.0,199.0,30.387647831800262,1,0,1,High
U001458,0,starter,monthly,false,partner,29.0,348.0,925,1,0,1.0,899.0,29.0,31,1,348.0,29.0,30.387647831800262,1,0,1,Low
U016127,0,enterprise,monthly,true,self-serve,199.0,2388.0,925,0,0,0.0,6169.0,199.0,31,1,2388.0,199.0,30.387647831800262,0,0,0,High
U012245,0,starter,monthly,false,sales-assisted,29.0,348.0,925,1,0,1.0,899.0,29.0,31,1,348.0,29.0,30.387647831800262,1,0,1,Low
U013253,0,free,unknown,true,self-serve,0.0,0.0,925,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.387647831800262,0,0,0,Free
U006576,0,starter,monthly,false,sales-assisted,29.0,348.0,925,0,0,0.0,899.0,29.0,31,1,348.0,29.0,30.387647831800262,0,0,0,Low
U008760,0,starter,monthly,true,self-serve,29.0,348.0,925,0,0,0.0,899.0,29.0,31,1,348.0,29.0,30.387647831800262,0,0,0,Low
U018186,0,enterprise,monthly,true,self-serve,199.0,2388.0,925,1,0,1.0,6169.0,199.0,31,1,2388.0,199.0,30.387647831800262,1,0,1,High
U022330,0,enterprise,monthly,false,self-serve,199.0,2388.0,925,1,2,0.5,6169.0,199.0,31,1,2388.0,199.0,30.387647831800262,1,1,-1,High
U011134,0,free,unknown,true,self-serve,0.0,0.0,925,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.387647831800262,0,0,0,Free
U006687,0,free,unknown,true,self-serve,0.0,0.0,925,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.387647831800262,0,0,0,Free
U019448,0,free,unknown,true,self-serve,0.0,0.0,924,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.354796320630747,0,0,0,Free
U008636,0,free,unknown,true,self-serve,0.0,0.0,924,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.354796320630747,0,0,0,Free
U015917,0,free,unknown,true,self-serve,0.0,0.0,924,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.354796320630747,0,0,0,Free
U023126,0,free,unknown,true,self-serve,0.0,0.0,924,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.354796320630747,0,0,0,Free
U028629,0,free,unknown,true,self-serve,0.0,0.0,924,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.354796320630747,0,0,0,Free
U006992,0,free,unknown,true,self-serve,0.0,0.0,924,0,0,0.0,0.0,0.0,31,1,0.0,0.0,30.354796320630747,0,0,0,Free
U003608,0,enterprise,monthly,false,partner,199.0,2388.0,924,0,1,0.0,6169.0,199.0,31,1,2388.0,199.0,30.354796320630747,0,1,-1,High
