user_id,first_active_month,last_active_month,active_months,activity_span_days,retention_behavior
U000510,2024-05-01,2026-07-01,24,791,High Retention
U000511,2024-11-01,2026-07-01,21,607,High Retention
U000512,2025-08-01,2026-07-01,12,334,High Retention
U000513,2024-03-01,2026-07-01,24,852,High Retention
U000514,2026-05-01,2026-07-01,3,61,Moderate Retention
U000515,2025-01-01,2026-07-01,13,546,High Retention
U000516,2025-02-01,2026-07-01,16,515,High Retention
U000517,2025-08-01,2026-07-01,12,334,High Retention
U000518,2024-08-01,2026-07-01,20,699,High Retention
U000519,2025-06-01,2026-07-01,12,395,High Retention
U000520,2026-06-01,2026-07-01,2,30,Low Retention
U000521,2026-05-01,2026-07-01,3,61,Moderate Retention
U000522,2024-12-01,2026-07-01,16,577,High Retention
U000523,2026-06-01,2026-07-01,2,30,Low Retention
U000524,2024-06-01,2026-07-01,22,760,High Retention
U000525,2026-04-01,2026-07-01,4,91,Moderate Retention
U000526,2025-01-01,2026-07-01,19,546,High Retention
U000527,2024-11-01,2026-07-01,18,607,High Retention
U000528,2024-03-01,2026-07-01,22,852,High Retention
U000529,2025-08-01,2026-07-01,12,334,High Retention
U000530,2024-03-01,2026-07-01,19,852,High Retention
U000531,2025-10-01,2026-07-01,10,273,High Retention
U000532,2024-07-01,2026-07-01,14,730,High Retention
U000533,2025-05-01,2026-07-01,14,426,High Retention
U000534,2025-03-01,2026-07-01,17,487,High Retention
U000535,2026-06-01,2026-07-01,2,30,Low Retention
U000536,2025-03-01,2026-07-01,13,487,High Retention
U000537,2024-11-01,2026-07-01,19,607,High Retention
U000538,2025-11-01,2026-07-01,8,242,High Retention
U000539,2026-03-01,2026-07-01,5,122,Moderate Retention
U000540,2025-05-01,2026-07-01,14,426,High Retention
U000541,2025-11-01,2026-07-01,9,242,High Retention
U000542,2026-02-01,2026-07-01,6,150,High Retention
U000543,2025-03-01,2026-07-01,16,487,High Retention
U000544,2026-03-01,2026-07-01,5,122,Moderate Retention
U000545,2026-01-01,2026-07-01,7,181,High Retention
U000546,2024-08-01,2026-07-01,18,699,High Retention
U000547,2025-03-01,2026-07-01,16,487,High Retention
U000548,2024-04-01,2026-07-01,25,821,High Retention
U000549,2025-12-01,2026-07-01,8,212,High Retention
U000550,2025-10-01,2026-07-01,10,273,High Retention
U000551,2024-03-01,2026-07-01,24,852,High Retention
U000552,2024-01-01,2026-07-01,25,912,High Retention
U000553,2025-07-01,2026-07-01,12,365,High Retention
U000554,2025-01-01,2026-07-01,19,546,High Retention
U000555,2024-04-01,2026-07-01,24,821,High Retention
U000556,2024-03-01,2026-07-01,20,852,High Retention
U000557,2026-03-01,2026-07-01,5,122,Moderate Retention
U000558,2025-02-01,2026-07-01,16,515,High Retention
U000559,2025-12-01,2026-07-01,8,212,High Retention
U000560,2025-02-01,2026-07-01,16,515,High Retention
U000561,2026-04-01,2026-07-01,4,91,Moderate Retention
U000562,2026-02-01,2026-07-01,6,150,High Retention
U000563,2026-04-01,2026-07-01,4,91,Moderate Retention
U000564,2025-08-01,2026-07-01,12,334,High Retention
U000565,2024-01-01,2026-07-01,22,912,High Retention
U000566,2025-01-01,2026-07-01,13,546,High Retention
U000567,2024-04-01,2026-07-01,20,821,High Retention
U000568,2025-04-01,2026-07-01,14,456,High Retention
U000569,2025-05-01,2026-07-01,14,426,High Retention
U000570,2025-05-01,2026-07-01,13,426,High Retention
U000571,2026-05-01,2026-07-01,3,61,Moderate Retention
U000572,2024-08-01,2026-07-01,20,699,High Retention
U000573,2026-03-01,2026-07-01,5,122,Moderate Retention
U000574,2025-12-01,2026-07-01,8,212,High Retention
U000575,2025-02-01,2026-07-01,14,515,High Retention
U000576,2025-03-01,2026-07-01,16,487,High Retention
U000577,2025-01-01,2026-07-01,18,546,High Retention
U000578,2025-08-01,2026-07-01,12,334,High Retention
U000579,2025-12-01,2026-07-01,8,212,High Retention
U000580,2024-03-01,2026-07-01,23,852,High Retention
U000581,2026-06-01,2026-07-01,2,30,Low Retention
U000582,2024-06-01,2026-07-01,21,760,High Retention
U000583,2024-07-01,2026-07-01,19,730,High Retention
U000584,2025-07-01,2026-07-01,13,365,High Retention
U000585,2024-04-01,2026-07-01,22,821,High Retention
U000586,2025-11-01,2026-07-01,9,242,High Retention
U000587,2024-08-01,2026-07-01,20,699,High Retention
U000588,2024-11-01,2026-07-01,18,607,High Retention
U000589,2025-07-01,2026-07-01,11,365,High Retention
U000590,2026-05-01,2026-07-01,3,61,Moderate Retention
U000591,2024-08-01,2026-07-01,21,699,High Retention
U000592,2026-02-01,2026-07-01,6,150,High Retention
U000593,2025-08-01,2026-07-01,12,334,High Retention
U000594,2025-05-01,2026-07-01,12,426,High Retention
U000595,2026-03-01,2026-07-01,5,122,Moderate Retention
U000596,2025-08-01,2026-07-01,11,334,High Retention
U000597,2026-01-01,2026-07-01,7,181,High Retention
U000598,2025-07-01,2026-07-01,13,365,High Retention
U000599,2025-03-01,2026-07-01,14,487,High Retention
U000600,2024-11-01,2026-07-01,13,607,High Retention
U000601,2024-09-01,2026-07-01,21,668,High Retention
U000602,2024-04-01,2026-07-01,22,821,High Retention
U000603,2024-10-01,2026-07-01,16,638,High Retention
U000604,2026-01-01,2026-07-01,7,181,High Retention
U000605,2024-10-01,2026-07-01,20,638,High Retention
U000606,2025-03-01,2026-07-01,14,487,High Retention
U000607,2025-01-01,2026-07-01,16,546,High Retention
U000608,2026-02-01,2026-07-01,6,150,High Retention
U000609,2025-07-01,2026-07-01,13,365,High Retention
U000610,2025-01-01,2026-07-01,15,546,High Retention
U000611,2026-05-01,2026-07-01,3,61,Moderate Retention
U000612,2024-04-01,2026-07-01,19,821,High Retention
U000613,2024-05-01,2026-07-01,19,791,High Retention
U000614,2024-07-01,2026-07-01,17,730,High Retention
U000615,2024-04-01,2026-06-01,17,791,High Retention
U000616,2024-06-01,2026-07-01,18,760,High Retention
U000617,2025-09-01,2026-07-01,11,303,High Retention
U000618,2025-11-01,2026-07-01,8,242,High Retention
U000619,2024-04-01,2026-07-01,22,821,High Retention
U000620,2024-03-01,2026-07-01,24,852,High Retention
U000621,2026-04-01,2026-07-01,4,91,Moderate Retention
U000622,2026-01-01,2026-07-01,7,181,High Retention
U000623,2025-12-01,2026-07-01,8,212,High Retention
U000624,2025-09-01,2026-07-01,11,303,High Retention
U000625,2025-01-01,2026-07-01,16,546,High Retention
U000626,2024-11-01,2026-07-01,17,607,High Retention
U000627,2024-11-01,2026-07-01,18,607,High Retention
U000628,2025-05-01,2026-07-01,13,426,High Retention
U000629,2024-05-01,2026-07-01,14,791,High Retention
U000630,2026-05-01,2026-07-01,3,61,Moderate Retention
U000631,2026-06-01,2026-07-01,2,30,Low Retention
U000632,2024-04-01,2026-07-01,24,821,High Retention
U000633,2025-05-01,2026-07-01,13,426,High Retention
U000634,2025-01-01,2026-07-01,16,546,High Retention
U000635,2025-01-01,2026-07-01,17,546,High Retention
U000636,2025-01-01,2026-07-01,19,546,High Retention
U000637,2025-05-01,2026-07-01,15,426,High Retention
U000638,2026-05-01,2026-07-01,3,61,Moderate Retention
U000639,2025-11-01,2026-07-01,9,242,High Retention
U000640,2026-06-01,2026-07-01,2,30,Low Retention
U000641,2024-09-01,2026-07-01,19,668,High Retention
U000642,2026-02-01,2026-07-01,6,150,High Retention
U000643,2025-01-01,2026-07-01,18,546,High Retention
U000644,2025-01-01,2026-07-01,16,546,High Retention
U000645,2024-04-01,2026-07-01,14,821,High Retention
U000646,2026-03-01,2026-07-01,5,122,Moderate Retention
U000647,2024-04-01,2026-07-01,20,821,High Retention
U000648,2025-04-01,2026-07-01,15,456,High Retention
U000649,2026-06-01,2026-07-01,2,30,Low Retention
U000650,2025-08-01,2026-07-01,12,334,High Retention
U000651,2024-04-01,2026-07-01,20,821,High Retention
U000652,2026-04-01,2026-07-01,4,91,Moderate Retention
U000653,2025-07-01,2026-07-01,13,365,High Retention
U000654,2024-08-01,2026-07-01,20,699,High Retention
U000655,2024-11-01,2026-07-01,16,607,High Retention
U000656,2026-02-01,2026-07-01,6,150,High Retention
U000657,2025-07-01,2026-07-01,12,365,High Retention
U000658,2025-01-01,2026-07-01,18,546,High Retention
U000659,2024-10-01,2026-07-01,20,638,High Retention
U000660,2026-03-01,2026-07-01,5,122,Moderate Retention
U000661,2024-12-01,2026-07-01,18,577,High Retention
U000662,2025-05-01,2026-07-01,14,426,High Retention
U000663,2024-03-01,2026-07-01,26,852,High Retention
U000664,2024-08-01,2026-07-01,22,699,High Retention
U000665,2025-12-01,2026-07-01,8,212,High Retention
U000666,2025-12-01,2026-07-01,8,212,High Retention
U000667,2026-06-01,2026-07-01,2,30,Low Retention
U000668,2024-05-01,2026-07-01,15,791,High Retention
U000669,2025-04-01,2026-07-01,13,456,High Retention
U000670,2024-05-01,2026-07-01,21,791,High Retention
U000671,2025-11-01,2026-07-01,9,242,High Retention
U000672,2024-05-01,2026-07-01,23,791,High Retention
U000673,2024-05-01,2026-07-01,17,791,High Retention
U000674,2026-02-01,2026-07-01,6,150,High Retention
U000675,2024-06-01,2026-07-01,24,760,High Retention
U000676,2026-03-01,2026-07-01,5,122,Moderate Retention
U000677,2025-11-01,2026-07-01,9,242,High Retention
U000678,2025-06-01,2026-07-01,13,395,High Retention
U000679,2024-05-01,2026-07-01,26,791,High Retention
U000680,2024-09-01,2026-07-01,18,668,High Retention
U000681,2024-08-01,2026-07-01,21,699,High Retention
U000682,2025-01-01,2026-07-01,17,546,High Retention
U000683,2024-07-01,2026-07-01,20,730,High Retention
U000684,2024-06-01,2026-07-01,21,760,High Retention
U000685,2024-10-01,2026-07-01,21,638,High Retention
U000686,2024-01-01,2026-07-01,21,912,High Retention
U000687,2026-04-01,2026-07-01,4,91,Moderate Retention
U000688,2026-02-01,2026-07-01,6,150,High Retention
U000689,2024-10-01,2026-07-01,18,638,High Retention
U000690,2024-07-01,2026-07-01,20,730,High Retention
U000691,2026-03-01,2026-07-01,5,122,Moderate Retention
U000692,2024-06-01,2026-07-01,12,760,High Retention
U000693,2025-12-01,2026-07-01,8,212,High Retention
U000694,2024-05-01,2026-07-01,22,791,High Retention
U000695,2024-03-01,2026-07-01,21,852,High Retention
U000696,2026-04-01,2026-07-01,4,91,Moderate Retention
U000697,2025-05-01,2026-07-01,15,426,High Retention
U000698,2024-12-01,2026-07-01,17,577,High Retention
U000699,2024-03-01,2026-07-01,19,852,High Retention
U000700,2025-08-01,2026-07-01,12,334,High Retention
U000701,2025-06-01,2026-07-01,14,395,High Retention
U000702,2024-02-01,2026-07-01,23,881,High Retention
U000703,2025-10-01,2026-07-01,10,273,High Retention
U000704,2025-05-01,2026-07-01,13,426,High Retention
U000705,2026-02-01,2026-07-01,6,150,High Retention
U000706,2025-11-01,2026-07-01,9,242,High Retention
U000707,2025-07-01,2026-07-01,12,365,High Retention
U000708,2024-04-01,2026-07-01,23,821,High Retention
U000709,2024-07-01,2026-07-01,22,730,High Retention
U000710,2024-10-01,2026-07-01,20,638,High Retention
U000711,2026-05-01,2026-07-01,3,61,Moderate Retention
U000712,2024-10-01,2026-07-01,21,638,High Retention
U000713,2025-05-01,2026-07-01,15,426,High Retention
U000714,2026-03-01,2026-07-01,5,122,Moderate Retention
U000715,2024-02-01,2026-07-01,25,881,High Retention
U000716,2025-09-01,2026-07-01,11,303,High Retention
U000717,2026-03-01,2026-07-01,5,122,Moderate Retention
U000718,2026-03-01,2026-07-01,5,122,Moderate Retention
U000719,2025-04-01,2026-07-01,16,456,High Retention
U000720,2025-01-01,2026-07-01,16,546,High Retention
U000721,2024-07-01,2026-07-01,15,730,High Retention
U000722,2025-07-01,2026-07-01,13,365,High Retention
U000723,2026-04-01,2026-07-01,4,91,Moderate Retention
U000724,2025-04-01,2026-07-01,16,456,High Retention
U000725,2025-09-01,2026-07-01,11,303,High Retention
U000726,2024-09-01,2026-07-01,22,668,High Retention
U000727,2025-11-01,2026-07-01,9,242,High Retention
U000728,2025-02-01,2026-07-01,14,515,High Retention
U000729,2024-12-01,2026-07-01,16,577,High Retention
U000730,2024-09-01,2026-07-01,17,668,High Retention
U000731,2025-09-01,2026-07-01,11,303,High Retention
U000732,2024-01-01,2026-07-01,25,912,High Retention
U000733,2026-04-01,2026-07-01,4,91,Moderate Retention
U000734,2026-06-01,2026-07-01,2,30,Low Retention
U000735,2026-05-01,2026-07-01,3,61,Moderate Retention
U000736,2026-05-01,2026-07-01,3,61,Moderate Retention
U000737,2026-02-01,2026-07-01,6,150,High Retention
U000738,2026-01-01,2026-07-01,7,181,High Retention
U000739,2025-02-01,2026-07-01,17,515,High Retention
U000740,2024-06-01,2026-07-01,24,760,High Retention
U000741,2024-02-01,2026-07-01,25,881,High Retention
U000742,2024-02-01,2026-07-01,21,881,High Retention
U000743,2025-10-01,2026-07-01,9,273,High Retention
U000744,2024-07-01,2026-07-01,17,730,High Retention
U000745,2024-08-01,2026-07-01,19,699,High Retention
U000746,2026-03-01,2026-07-01,5,122,Moderate Retention
U000747,2024-06-01,2026-07-01,20,760,High Retention
U000748,2024-05-01,2026-07-01,22,791,High Retention
U000749,2025-03-01,2026-07-01,16,487,High Retention
U000750,2024-09-01,2026-07-01,22,668,High Retention
U000751,2024-04-01,2026-07-01,22,821,High Retention
U000752,2025-09-01,2026-07-01,11,303,High Retention
U000753,2025-04-01,2026-07-01,16,456,High Retention
U000754,2025-04-01,2026-07-01,15,456,High Retention
U000755,2024-08-01,2026-07-01,19,699,High Retention
U000756,2025-08-01,2026-07-01,11,334,High Retention
U000757,2025-06-01,2026-07-01,13,395,High Retention
U000758,2025-06-01,2026-07-01,13,395,High Retention
U000759,2026-05-01,2026-07-01,3,61,Moderate Retention
U000760,2025-06-01,2026-07-01,11,395,High Retention
U000761,2026-04-01,2026-07-01,4,91,Moderate Retention
U000762,2026-03-01,2026-07-01,5,122,Moderate Retention
U000763,2024-04-01,2026-07-01,24,821,High Retention
U000764,2024-09-01,2026-07-01,19,668,High Retention
U000765,2025-10-01,2026-07-01,9,273,High Retention
U000766,2024-05-01,2026-07-01,22,791,High Retention
U000767,2025-10-01,2026-07-01,10,273,High Retention
U000768,2025-01-01,2026-07-01,17,546,High Retention
U000769,2024-11-01,2026-07-01,10,607,High Retention
U000770,2025-05-01,2026-07-01,14,426,High Retention
U000771,2024-11-01,2026-07-01,15,607,High Retention
U000772,2025-04-01,2026-07-01,16,456,High Retention
U000773,2025-11-01,2026-07-01,9,242,High Retention
U000774,2025-05-01,2026-07-01,14,426,High Retention
U000775,2026-06-01,2026-07-01,2,30,Low Retention
U000776,2025-03-01,2026-07-01,15,487,High Retention
U000777,2026-01-01,2026-07-01,7,181,High Retention
U000778,2025-05-01,2026-07-01,15,426,High Retention
U000779,2026-02-01,2026-07-01,6,150,High Retention
U000780,2026-04-01,2026-07-01,4,91,Moderate Retention
U000781,2026-03-01,2026-07-01,5,122,Moderate Retention
U000782,2024-02-01,2026-07-01,26,881,High Retention
U000783,2024-05-01,2026-07-01,23,791,High Retention
U000784,2026-05-01,2026-07-01,3,61,Moderate Retention
U000785,2025-12-01,2026-07-01,8,212,High Retention
U000786,2025-06-01,2026-07-01,13,395,High Retention
U000787,2025-08-01,2026-07-01,12,334,High Retention
U000788,2024-04-01,2026-07-01,20,821,High Retention
U000789,2025-04-01,2026-07-01,14,456,High Retention
U000790,2024-02-01,2026-07-01,22,881,High Retention
U000791,2025-08-01,2026-07-01,11,334,High Retention
U000792,2025-07-01,2026-07-01,13,365,High Retention
U000793,2025-08-01,2026-07-01,11,334,High Retention
U000794,2025-09-01,2026-07-01,11,303,High Retention
U000795,2026-06-01,2026-07-01,2,30,Low Retention
U000796,2025-04-01,2026-07-01,15,456,High Retention
U000797,2026-01-01,2026-07-01,7,181,High Retention
U000798,2025-02-01,2026-07-01,15,515,High Retention
U000799,2025-11-01,2026-07-01,9,242,High Retention
U000800,2024-09-01,2026-07-01,21,668,High Retention
U000801,2025-02-01,2026-07-01,17,515,High Retention
U000802,2025-07-01,2026-07-01,12,365,High Retention
U000803,2026-06-01,2026-07-01,2,30,Low Retention
U000804,2026-04-01,2026-07-01,4,91,Moderate Retention
U000805,2024-10-01,2026-07-01,18,638,High Retention
U000806,2025-02-01,2026-07-01,17,515,High Retention
U000807,2024-05-01,2026-07-01,20,791,High Retention
U000808,2025-10-01,2026-07-01,10,273,High Retention
U000809,2024-04-01,2026-07-01,21,821,High Retention
U000810,2024-02-01,2026-07-01,22,881,High Retention
U000811,2025-11-01,2026-07-01,9,242,High Retention
U000812,2025-02-01,2026-07-01,16,515,High Retention
U000813,2024-06-01,2026-07-01,21,760,High Retention
U000814,2025-12-01,2026-07-01,8,212,High Retention
U000815,2025-12-01,2026-07-01,8,212,High Retention
U000816,2026-02-01,2026-07-01,6,150,High Retention
U000817,2026-01-01,2026-07-01,7,181,High Retention
U000818,2025-05-01,2026-07-01,13,426,High Retention
U000819,2026-05-01,2026-07-01,3,61,Moderate Retention
U000820,2025-06-01,2026-07-01,13,395,High Retention
U000821,2025-10-01,2026-07-01,10,273,High Retention
U000822,2024-05-01,2026-07-01,19,791,High Retention
U000823,2025-05-01,2026-07-01,15,426,High Retention
U000824,2024-10-01,2026-07-01,18,638,High Retention
U000825,2026-01-01,2026-07-01,7,181,High Retention
U000826,2025-09-01,2026-07-01,11,303,High Retention
U000827,2025-10-01,2026-07-01,10,273,High Retention
U000828,2025-12-01,2026-07-01,8,212,High Retention
U000829,2025-08-01,2026-07-01,12,334,High Retention
U000830,2024-04-01,2026-07-01,24,821,High Retention
U000831,2024-08-01,2026-07-01,21,699,High Retention
U000832,2026-05-01,2026-07-01,3,61,Moderate Retention
U000833,2025-10-01,2026-07-01,10,273,High Retention
U000834,2026-05-01,2026-07-01,3,61,Moderate Retention
U000835,2024-04-01,2026-07-01,23,821,High Retention
U000836,2024-07-01,2026-07-01,20,730,High Retention
U000837,2025-09-01,2026-07-01,11,303,High Retention
U000838,2024-02-01,2026-07-01,24,881,High Retention
U000839,2024-03-01,2026-07-01,20,852,High Retention
U000840,2024-11-01,2026-07-01,18,607,High Retention
U000841,2025-09-01,2026-07-01,10,303,High Retention
U000842,2026-05-01,2026-07-01,3,61,Moderate Retention
U000843,2026-06-01,2026-07-01,2,30,Low Retention
U000844,2025-03-01,2026-07-01,13,487,High Retention
U000845,2025-11-01,2026-07-01,9,242,High Retention
U000846,2024-11-01,2026-07-01,21,607,High Retention
U000847,2025-10-01,2026-07-01,9,273,High Retention
U000848,2026-03-01,2026-07-01,5,122,Moderate Retention
U000849,2025-08-01,2026-07-01,11,334,High Retention
U000850,2024-07-01,2026-07-01,19,730,High Retention
U000851,2024-10-01,2026-07-01,21,638,High Retention
U000852,2026-05-01,2026-07-01,3,61,Moderate Retention
U000853,2025-12-01,2026-07-01,8,212,High Retention
U000854,2026-01-01,2026-07-01,7,181,High Retention
U000855,2024-02-01,2026-07-01,24,881,High Retention
U000856,2024-12-01,2026-07-01,16,577,High Retention
U000857,2025-04-01,2026-07-01,16,456,High Retention
U000858,2025-12-01,2026-07-01,8,212,High Retention
U000859,2024-04-01,2026-07-01,26,821,High Retention
U000860,2025-12-01,2026-07-01,7,212,High Retention
U000861,2025-08-01,2026-07-01,12,334,High Retention
U000862,2025-06-01,2026-07-01,13,395,High Retention
U000863,2026-03-01,2026-07-01,5,122,Moderate Retention
